R_m,TP,FP,FN,n_ref_student_only,n_reviewer_promoted_at_R,n_phantom_duplicates_dropped,n_ref_extended,precision,precision_CI_lo,precision_CI_hi,recall,recall_CI_lo,recall_CI_hi,F1,F1_CI_lo,F1_CI_hi,MCC,MCC_CI_lo,MCC_CI_hi,tile_TP,tile_TN,tile_FP,tile_FN,sensitivity,specificity
5,433,9737,4313,4746,0,0,4746,0.042576204523107175,0.038182170589753414,0.04701188641110125,0.09123472397808681,0.08241726478272621,0.09987516898944698,0.05805846071332797,0.05228755962291692,0.06390640834580007,0.10842102483037486,0.08810311121517597,0.1286235865978926,2764,1430,3730,617,0.8175096125406685,0.2771317829457364
10,1357,8813,3389,4746,0,0,4746,0.13343166175024582,0.12497438005613903,0.1420227681781245,0.2859249894648125,0.2714054759439581,0.30058268451195236,0.1819522660230625,0.17157826815038335,0.19243982961260092,0.10842102483037486,0.08810311121517597,0.1286235865978926,2764,1430,3730,617,0.8175096125406685,0.2771317829457364
15,2210,7960,2536,4746,0,0,4746,0.21730580137659783,0.20635194102009644,0.22866631733757578,0.46565528866413824,0.4489578929210001,0.48275879861926624,0.29632609278626976,0.2835186882578166,0.30942589312587493,0.10842102483037486,0.08810311121517597,0.1286235865978926,2764,1430,3730,617,0.8175096125406685,0.2771317829457364
20,2807,7363,1939,4746,0,0,4746,0.276007866273353,0.26328976554735317,0.2887732854037954,0.5914454277286135,0.5747371695993012,0.6085377438710988,0.3763743631000268,0.3623596670034915,0.3903998874021058,0.10842102483037486,0.08810311121517597,0.1286235865978926,2764,1430,3730,617,0.8175096125406685,0.2771317829457364
25,3140,7030,1606,4746,0,0,4746,0.3087512291052114,0.29526837573330594,0.3222070043557231,0.6616097766540244,0.6454425352914488,0.6778207449822652,0.4210244033252883,0.40657126070657773,0.43519661725751424,0.10842102483037486,0.08810311121517597,0.1286235865978926,2764,1430,3730,617,0.8175096125406685,0.2771317829457364
30,3310,6860,1436,4746,0,0,4746,0.3254670599803343,0.3116626985863056,0.339288110665565,0.6974294142435735,0.68168433318988,0.7131525100794674,0.4438187181550013,0.4291655190016941,0.45813507056156544,0.10842102483037486,0.08810311121517597,0.1286235865978926,2764,1430,3730,617,0.8175096125406685,0.2771317829457364
35,3392,6778,1354,4746,0,0,4746,0.3335299901671583,0.31946203180738436,0.3476857579576226,0.7147071217867678,0.6990903753111722,0.7302190041547868,0.4548136229552159,0.4399774195445075,0.46926950587364835,0.10842102483037486,0.08810311121517597,0.1286235865978926,2764,1430,3730,617,0.8175096125406685,0.2771317829457364
40,3427,6743,1319,4746,0,0,4746,0.3369714847590954,0.3228533073672167,0.35119148828477,0.7220817530552044,0.706499950060553,0.7371717172840854,0.4595065701260391,0.44453534286048574,0.4740320028553962,0.10842102483037486,0.08810311121517597,0.1286235865978926,2764,1430,3730,617,0.8175096125406685,0.2771317829457364
45,3444,6726,1302,4746,0,0,4746,0.3386430678466077,0.32457629470364247,0.3527957958593373,0.7256637168141593,0.7101417014138423,0.7408101765799256,0.4617860016090105,0.446837260307772,0.4763559453108675,0.10842102483037486,0.08810311121517597,0.1286235865978926,2764,1430,3730,617,0.8175096125406685,0.2771317829457364
50,3726,6444,1434,4746,414,1,5160,0.3663716814159292,0.35161623824546673,0.38097145161148255,0.7220930232558139,0.7073536661781656,0.7365677544577808,0.48610567514677105,0.4714406593439154,0.5004812237579958,0.10785308896476192,0.08742630156263806,0.12852439488647893,2873,1396,3621,651,0.815266742338252,0.2782539366155073
75,3748,6422,1591,4746,593,1,5339,0.3685349065880039,0.35373170899132605,0.3832415217534106,0.7020041206218393,0.687299084133008,0.7164723557565986,0.4833322586885035,0.46896523028973286,0.4975529168488548,0.10837475854970208,0.08791665290900777,0.1289553709303836,2887,1393,3607,654,0.8153064106184693,0.2786
100,3761,6409,1669,4746,684,1,5430,0.3698131760078663,0.3550621068304152,0.38455501287020705,0.6926335174953959,0.677878804511074,0.7070188059603383,0.4821794871794872,0.4678588303755658,0.496237820285776,0.10855118912837691,0.08796504014747046,0.12901672222573352,2895,1391,3599,656,0.8152633061109547,0.27875751503006013
125,3769,6401,1705,4746,728,1,5474,0.37059980334316617,0.35586673552141806,0.3853759538298198,0.6885275849470223,0.6736454893952916,0.7029002711781166,0.48184607517259015,0.467549405364396,0.4958364875094625,0.10808319581309742,0.08743620471250141,0.12868261616890578,2898,1389,3596,658,0.8149606299212598,0.2786359077231695
150,3777,6393,1731,4746,762,1,5508,0.37138643067846605,0.3566480434163521,0.38619463955774996,0.6857298474945533,0.6708314633929845,0.7002883031518787,0.4818216609261385,0.4675356950350043,0.49570678672538526,0.10808319581309742,0.08743620471250141,0.12868261616890578,2898,1389,3596,658,0.8149606299212598,0.2786359077231695
