item_id,current_queue_index,reasons,verdict,displacement_m,n_candidates_in_range,n_marks_sharing_partner,marked_at
promoted_phantom:0,402,rule_consistency,distinct,0.1507105410495385,,,2026-08-05T02:59:32.553808+00:00
promoted_phantom:29,403,rule_consistency,distinct,4.362928506896336,,,2026-08-05T04:04:54.705465+00:00
promoted_phantom:32,404,rule_consistency,distinct,9.561362785667177,,,2026-08-05T04:05:16.483696+00:00
promoted_phantom:37,405,rule_consistency,distinct,7.536983954581744,,,2026-08-05T04:13:01.547555+00:00
promoted_phantom:38,406,rule_consistency,distinct,2.8615057463042075,,,2026-08-05T04:13:06.763863+00:00
promoted_phantom:39,407,rule_consistency,distinct,9.484625482226514,,,2026-08-05T04:13:22.540521+00:00
promoted_phantom:53,408,rule_consistency,distinct,2.228360389631661,,,2026-08-05T04:43:05.733536+00:00
promoted_phantom:69,409,rule_consistency,distinct,16.848633691849948,,,2026-08-05T04:45:19.184420+00:00
promoted_phantom:70,410,rule_consistency,distinct,1.4586450958308272,,,2026-08-05T04:45:27.693045+00:00
promoted_phantom:74,411,rule_consistency,distinct,9.370223843142693,,,2026-08-05T04:45:58.972018+00:00
promoted_phantom:79,412,rule_consistency,distinct,3.170402547082416,,,2026-08-05T04:48:36.805322+00:00
promoted_phantom:83,413,rule_consistency,distinct,8.641518436641022,,,2026-08-05T04:49:08.345681+00:00
promoted_phantom:87,414,rule_consistency,distinct,8.434844701489002,,,2026-08-05T04:49:34.156135+00:00
promoted_phantom:95,415,rule_consistency,distinct,5.697211795035406,,,2026-08-05T04:50:12.510509+00:00
promoted_phantom:97,416,rule_consistency,distinct,1.092683772072066,,,2026-08-05T04:50:23.924320+00:00
promoted_phantom:98,417,rule_consistency,distinct,8.388487358784202,,,2026-08-05T04:50:27.929832+00:00
promoted_phantom:117,418,rule_consistency,distinct,5.633901066934818,,,2026-08-05T05:39:59.224111+00:00
corrected_student:1228,466,jitter_precision,distinct,11.962787687364388,,,2026-08-05T12:27:53.161869+00:00
corrected_student:2594,468,jitter_precision,distinct,8.344772655961352,,,2026-08-05T12:27:58.146507+00:00
corrected_student:3289,469,jitter_precision,distinct,15.069504832581098,,,2026-08-05T12:28:01.108129+00:00
corrected_student:3428,470,jitter_precision,distinct,15.011375151586355,,,2026-08-05T12:28:04.013315+00:00
corrected_student:3513,471,jitter_precision,distinct,8.311098112548365,,,2026-08-05T12:28:06.292890+00:00
corrected_student:3929,472,jitter_precision,distinct,6.290001226896306,,,2026-08-05T12:28:08.795949+00:00
corrected_student:4333,473,jitter_precision,distinct,11.971187869551647,,,2026-08-05T12:28:11.059807+00:00
promoted_phantom:14,475,rule_consistency,distinct,7.108805695475169,,,2026-08-05T04:02:54.819917+00:00
promoted_phantom:16,476,rule_consistency,distinct,17.994382328522295,,,2026-08-05T04:03:10.336470+00:00
promoted_phantom:46,477,rule_consistency,distinct,6.05083005120335,,,2026-08-05T04:42:23.966527+00:00
promoted_phantom:51,478,rule_consistency,distinct,7.315273613611801,,,2026-08-05T04:42:55.178894+00:00
promoted_phantom:54,479,rule_consistency,distinct,10.994023072584834,,,2026-08-05T04:43:08.301749+00:00
promoted_phantom:59,480,rule_consistency,distinct,3.9474383487025726,,,2026-08-05T04:44:19.600953+00:00
promoted_phantom:96,481,rule_consistency,distinct,7.346171939033656,,,2026-08-05T04:50:16.594612+00:00
promoted_phantom:118,482,rule_consistency,distinct,13.49818686786146,,,2026-08-05T05:40:02.486545+00:00
