label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,mcc_boot_mean,sensitivity_boot_mean,specificity_boot_mean,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
pv-diag-384__pv-min-text-t0_3-n10-opmax-g2,5,0.4232,0.381,0.479,0.4464,0.3978,0.51,0.4023,0.3531,0.4536,0.7731,0.7166,0.8315,0.7904,0.9651,0.7715,0.7888,0.9653,sparse_cross_grid,False,0.5523613963039015,487,zero_fraction_heuristic,
pv-diag-384__pv-min-text-t0_3-n10-opmax-g2,10,0.7521,0.7119,0.7881,0.7934,0.7391,0.8287,0.7149,0.6752,0.7616,0.7731,0.7166,0.8315,0.7904,0.9651,0.7715,0.7888,0.9653,sparse_cross_grid,False,0.5687885010266941,487,zero_fraction_heuristic,
pv-diag-384__pv-min-text-t0_3-n10-opmax-g2,15,0.8464,0.8161,0.8791,0.8929,0.8516,0.9228,0.8046,0.7667,0.8392,0.7731,0.7166,0.8315,0.7904,0.9651,0.7715,0.7888,0.9653,sparse_cross_grid,False,0.5749486652977412,487,zero_fraction_heuristic,
pv-diag-384__pv-min-text-t0_3-n10-opmax-g2,20,0.8682,0.8361,0.8976,0.9158,0.8823,0.9409,0.8253,0.7809,0.8588,0.7731,0.7166,0.8315,0.7904,0.9651,0.7715,0.7888,0.9653,sparse_cross_grid,False,0.5749486652977412,487,zero_fraction_heuristic,
pv-diag-384__pv-min-text-t0_3-n10-opmax-g2,25,0.8706,0.8374,0.8983,0.9184,0.8831,0.943,0.8276,0.7826,0.8631,0.7731,0.7166,0.8315,0.7904,0.9651,0.7715,0.7888,0.9653,sparse_cross_grid,False,0.5749486652977412,487,zero_fraction_heuristic,
pv-diag-384__pv-min-text-t0_3-n10-opmax-g2,30,0.873,0.8405,0.8994,0.9209,0.8846,0.9455,0.8299,0.7827,0.8613,0.7731,0.7166,0.8315,0.7904,0.9651,0.7715,0.7888,0.9653,sparse_cross_grid,False,0.5749486652977412,487,zero_fraction_heuristic,
pv-diag-384__pv-min-text-t0_3-n10-opmax-g2,35,0.8851,0.8571,0.9076,0.9337,0.9048,0.9555,0.8414,0.7944,0.8742,0.7731,0.7166,0.8315,0.7904,0.9651,0.7715,0.7888,0.9653,sparse_cross_grid,False,0.5770020533880903,487,zero_fraction_heuristic,
pv-diag-384__pv-min-text-t0_3-n10-opmax-g2,40,0.89,0.8616,0.9129,0.9388,0.9093,0.9602,0.846,0.7967,0.8772,0.7731,0.7166,0.8315,0.7904,0.9651,0.7715,0.7888,0.9653,sparse_cross_grid,False,0.5770020533880903,487,zero_fraction_heuristic,
pv-diag-384__pv-min-text-t0_3-n10-opmax-g2,45,0.89,0.8616,0.9129,0.9388,0.9093,0.9602,0.846,0.7967,0.8772,0.7731,0.7166,0.8315,0.7904,0.9651,0.7715,0.7888,0.9653,sparse_cross_grid,False,0.5770020533880903,487,zero_fraction_heuristic,
pv-diag-384__pv-min-text-t0_3-n10-opmax-g2,50,0.89,0.8616,0.9129,0.9388,0.9093,0.9602,0.846,0.7967,0.8772,0.7731,0.7166,0.8315,0.7904,0.9651,0.7715,0.7888,0.9653,sparse_cross_grid,False,0.5770020533880903,487,zero_fraction_heuristic,
pv-diag-384__pv-min-text-t0_3-n10-opmax-g2,75,0.89,0.8616,0.9129,0.9388,0.9093,0.9602,0.846,0.7967,0.8772,0.7731,0.7166,0.8315,0.7904,0.9651,0.7715,0.7888,0.9653,sparse_cross_grid,False,0.5770020533880903,487,zero_fraction_heuristic,
pv-diag-384__pv-min-text-t0_3-n10-opmax-g2,100,0.8948,0.866,0.9194,0.9439,0.9166,0.967,0.8506,0.8017,0.8812,0.7731,0.7166,0.8315,0.7904,0.9651,0.7715,0.7888,0.9653,sparse_cross_grid,False,0.5770020533880903,487,zero_fraction_heuristic,
pv-diag-384__pv-min-text-t0_3-n10-opmax-g2,125,0.8948,0.866,0.9194,0.9439,0.9166,0.967,0.8506,0.8017,0.8812,0.7731,0.7166,0.8315,0.7904,0.9651,0.7715,0.7888,0.9653,sparse_cross_grid,False,0.5770020533880903,487,zero_fraction_heuristic,
pv-diag-384__pv-min-text-t0_3-n10-opmax-g2,150,0.8948,0.866,0.9194,0.9439,0.9166,0.967,0.8506,0.8017,0.8812,0.7731,0.7166,0.8315,0.7904,0.9651,0.7715,0.7888,0.9653,sparse_cross_grid,False,0.5770020533880903,487,zero_fraction_heuristic,
