label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
f35prop-f3vf-n10-4of10-pt0.15,5,0.4697,0.4189,0.5157,0.508,0.4575,0.5559,0.4368,0.3828,0.487,0.7675,0.7076,0.817,0.7948,0.9574,sparse_cross_grid,True,0.5564681724845996,487,zero_fraction_heuristic,
f35prop-f3vf-n10-4of10-pt0.15,10,0.754,0.701,0.7981,0.8155,0.7669,0.8568,0.7011,0.6351,0.7568,0.7675,0.7076,0.817,0.7948,0.9574,sparse_cross_grid,True,0.5646817248459959,487,zero_fraction_heuristic,
f35prop-f3vf-n10-4of10-pt0.15,15,0.8183,0.7724,0.8554,0.885,0.8428,0.9186,0.7609,0.6995,0.8114,0.7675,0.7076,0.817,0.7948,0.9574,sparse_cross_grid,True,0.5667351129363449,487,zero_fraction_heuristic,
f35prop-f3vf-n10-4of10-pt0.15,20,0.848,0.8099,0.8804,0.9171,0.8792,0.9443,0.7885,0.7313,0.8361,0.7675,0.7076,0.817,0.7948,0.9574,sparse_cross_grid,True,0.5667351129363449,487,zero_fraction_heuristic,
f35prop-f3vf-n10-4of10-pt0.15,25,0.8504,0.8129,0.8823,0.9198,0.882,0.9463,0.7908,0.7342,0.8383,0.7675,0.7076,0.817,0.7948,0.9574,sparse_cross_grid,True,0.5667351129363449,487,zero_fraction_heuristic,
f35prop-f3vf-n10-4of10-pt0.15,30,0.8578,0.8213,0.8881,0.9278,0.8912,0.9533,0.7977,0.7413,0.8446,0.7675,0.7076,0.817,0.7948,0.9574,sparse_cross_grid,True,0.5667351129363449,487,zero_fraction_heuristic,
f35prop-f3vf-n10-4of10-pt0.15,35,0.8578,0.8213,0.8881,0.9278,0.8912,0.9533,0.7977,0.7413,0.8446,0.7675,0.7076,0.817,0.7948,0.9574,sparse_cross_grid,True,0.5667351129363449,487,zero_fraction_heuristic,
f35prop-f3vf-n10-4of10-pt0.15,40,0.8578,0.8213,0.8881,0.9278,0.8912,0.9533,0.7977,0.7413,0.8446,0.7675,0.7076,0.817,0.7948,0.9574,sparse_cross_grid,True,0.5667351129363449,487,zero_fraction_heuristic,
f35prop-f3vf-n10-4of10-pt0.15,45,0.8578,0.8213,0.8881,0.9278,0.8912,0.9533,0.7977,0.7413,0.8446,0.7675,0.7076,0.817,0.7948,0.9574,sparse_cross_grid,True,0.5667351129363449,487,zero_fraction_heuristic,
f35prop-f3vf-n10-4of10-pt0.15,50,0.8578,0.8213,0.8881,0.9278,0.8912,0.9533,0.7977,0.7413,0.8446,0.7675,0.7076,0.817,0.7948,0.9574,sparse_cross_grid,True,0.5667351129363449,487,zero_fraction_heuristic,
f35prop-f3vf-n10-4of10-pt0.15,75,0.8578,0.8213,0.8881,0.9278,0.8912,0.9533,0.7977,0.7413,0.8446,0.7675,0.7076,0.817,0.7948,0.9574,sparse_cross_grid,True,0.5667351129363449,487,zero_fraction_heuristic,
f35prop-f3vf-n10-4of10-pt0.15,100,0.8603,0.8247,0.8904,0.9305,0.8941,0.9553,0.8,0.7438,0.8464,0.7675,0.7076,0.817,0.7948,0.9574,sparse_cross_grid,True,0.5667351129363449,487,zero_fraction_heuristic,
f35prop-f3vf-n10-4of10-pt0.15,125,0.8603,0.8247,0.8904,0.9305,0.8941,0.9553,0.8,0.7438,0.8464,0.7675,0.7076,0.817,0.7948,0.9574,sparse_cross_grid,True,0.5667351129363449,487,zero_fraction_heuristic,
f35prop-f3vf-n10-4of10-pt0.15,150,0.8603,0.8247,0.8904,0.9305,0.8941,0.9553,0.8,0.7438,0.8464,0.7675,0.7076,0.817,0.7948,0.9574,sparse_cross_grid,True,0.5667351129363449,487,zero_fraction_heuristic,
