threshold,n_accepted,precision,recall,f1,f1_ci_lower,f1_ci_upper,p_ci_lower,p_ci_upper,r_ci_lower,r_ci_upper
0.0,789,0.5615,0.8219,0.6672,0.6093,0.7174,0.4926,0.6219,0.7708,0.8666
0.05,632,0.6978,0.8182,0.7532,0.703,0.7967,0.6364,0.7561,0.7684,0.8637
0.1,551,0.7895,0.8071,0.7982,0.7559,0.8366,0.7426,0.8339,0.7567,0.8551
0.15,481,0.8815,0.7866,0.8314,0.7894,0.8699,0.8424,0.9142,0.7328,0.8402
0.2,476,0.8845,0.7811,0.8296,0.7888,0.8678,0.8478,0.9168,0.7277,0.8354
0.25,439,0.8929,0.7273,0.8016,0.756,0.8464,0.8571,0.9253,0.6678,0.7838
0.3,439,0.8929,0.7273,0.8016,0.756,0.8464,0.8571,0.9253,0.6678,0.7838
0.35,433,0.8938,0.718,0.7963,0.7492,0.8421,0.8574,0.9267,0.658,0.7771
0.4,433,0.8938,0.718,0.7963,0.7492,0.8421,0.8574,0.9267,0.658,0.7771
0.45,414,0.8986,0.6902,0.7807,0.7322,0.8251,0.8622,0.9314,0.6301,0.7482
0.5,414,0.8986,0.6902,0.7807,0.7322,0.8251,0.8622,0.9314,0.6301,0.7482
0.55,414,0.8986,0.6902,0.7807,0.7322,0.8251,0.8622,0.9314,0.6301,0.7482
0.6,414,0.8986,0.6902,0.7807,0.7322,0.8251,0.8622,0.9314,0.6301,0.7482
0.65,414,0.8986,0.6902,0.7807,0.7322,0.8251,0.8622,0.9314,0.6301,0.7482
0.7,413,0.9007,0.6902,0.7815,0.7337,0.8254,0.8654,0.933,0.6301,0.7482
0.75,409,0.9022,0.6846,0.7785,0.7313,0.8232,0.8676,0.934,0.6261,0.744
0.8,404,0.901,0.6753,0.772,0.7244,0.8159,0.8661,0.9333,0.6155,0.7337
0.85,402,0.9005,0.6716,0.7694,0.7232,0.8135,0.8657,0.933,0.6126,0.7295
0.9,358,0.9106,0.6048,0.7269,0.6788,0.7735,0.8745,0.9423,0.548,0.6629
0.95,354,0.9096,0.5974,0.7212,0.6718,0.7689,0.8733,0.9415,0.5402,0.6555
1.0,231,0.9264,0.397,0.5558,0.5051,0.6043,0.8858,0.966,0.3495,0.4479
