threshold,n_accepted,precision,recall,f1,f1_ci_lower,f1_ci_upper,p_ci_lower,p_ci_upper,r_ci_lower,r_ci_upper
0.0,388,0.7294,0.6506,0.6877,0.6421,0.7309,0.6782,0.774,0.5961,0.703
0.05,358,0.7682,0.6322,0.6936,0.6457,0.7396,0.7204,0.8116,0.5767,0.6869
0.1,358,0.7682,0.6322,0.6936,0.6457,0.7396,0.7204,0.8116,0.5767,0.6869
0.15,353,0.7705,0.6253,0.6904,0.6426,0.7372,0.7222,0.8146,0.5698,0.6809
0.2,353,0.7705,0.6253,0.6904,0.6426,0.7372,0.7222,0.8146,0.5698,0.6809
0.25,353,0.7705,0.6253,0.6904,0.6426,0.7372,0.7222,0.8146,0.5698,0.6809
0.3,353,0.7705,0.6253,0.6904,0.6426,0.7372,0.7222,0.8146,0.5698,0.6809
0.35,353,0.7705,0.6253,0.6904,0.6426,0.7372,0.7222,0.8146,0.5698,0.6809
0.4,353,0.7705,0.6253,0.6904,0.6426,0.7372,0.7222,0.8146,0.5698,0.6809
0.45,352,0.7699,0.623,0.6887,0.6403,0.7357,0.7213,0.8146,0.5675,0.679
0.5,352,0.7699,0.623,0.6887,0.6403,0.7357,0.7213,0.8146,0.5675,0.679
0.55,352,0.7699,0.623,0.6887,0.6403,0.7357,0.7213,0.8146,0.5675,0.679
0.6,352,0.7699,0.623,0.6887,0.6403,0.7357,0.7213,0.8146,0.5675,0.679
0.65,352,0.7699,0.623,0.6887,0.6403,0.7357,0.7213,0.8146,0.5675,0.679
0.7,352,0.7699,0.623,0.6887,0.6403,0.7357,0.7213,0.8146,0.5675,0.679
0.75,352,0.7699,0.623,0.6887,0.6403,0.7357,0.7213,0.8146,0.5675,0.679
0.8,352,0.7699,0.623,0.6887,0.6403,0.7357,0.7213,0.8146,0.5675,0.679
0.85,351,0.7721,0.623,0.6896,0.6406,0.7359,0.7237,0.8159,0.5675,0.679
0.9,351,0.7721,0.623,0.6896,0.6406,0.7359,0.7237,0.8159,0.5675,0.679
0.95,348,0.773,0.6184,0.6871,0.6377,0.7354,0.7255,0.8184,0.5606,0.6763
1.0,32,0.8125,0.0598,0.1113,0.0691,0.1511,0.6667,0.9355,0.0367,0.0831
