label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,mcc_boot_mean,sensitivity_boot_mean,specificity_boot_mean,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
pv-diag-384__session-78-text-adversarial-opmax,5,0.3084,0.2616,0.3568,0.3247,0.2747,0.3759,0.2937,0.2473,0.3412,0.7872,0.7326,0.835,0.7946,0.9753,0.7875,0.795,0.9754,sparse_cross_grid,False,0.5481798715203426,467,zero_fraction_heuristic,
pv-diag-384__session-78-text-adversarial-opmax,10,0.7099,0.6639,0.7521,0.7474,0.6999,0.7892,0.676,0.6231,0.7249,0.7872,0.7326,0.835,0.7946,0.9753,0.7875,0.795,0.9754,sparse_cross_grid,False,0.5653104925053534,467,zero_fraction_heuristic,
pv-diag-384__session-78-text-adversarial-opmax,15,0.8348,0.7945,0.8695,0.8789,0.8408,0.9112,0.7949,0.7445,0.8388,0.7872,0.7326,0.835,0.7946,0.9753,0.7875,0.795,0.9754,sparse_cross_grid,False,0.5738758029978587,467,zero_fraction_heuristic,
pv-diag-384__session-78-text-adversarial-opmax,20,0.8813,0.8486,0.9085,0.9278,0.8975,0.9513,0.8392,0.7918,0.8775,0.7872,0.7326,0.835,0.7946,0.9753,0.7875,0.795,0.9754,sparse_cross_grid,False,0.576017130620985,467,zero_fraction_heuristic,
pv-diag-384__session-78-text-adversarial-opmax,25,0.8935,0.8624,0.9177,0.9407,0.9119,0.9614,0.8508,0.8042,0.8867,0.7872,0.7326,0.835,0.7946,0.9753,0.7875,0.795,0.9754,sparse_cross_grid,False,0.576017130620985,467,zero_fraction_heuristic,
pv-diag-384__session-78-text-adversarial-opmax,30,0.9058,0.8766,0.9288,0.9536,0.9268,0.972,0.8625,0.8165,0.8985,0.7872,0.7326,0.835,0.7946,0.9753,0.7875,0.795,0.9754,sparse_cross_grid,False,0.576017130620985,467,zero_fraction_heuristic,
pv-diag-384__session-78-text-adversarial-opmax,35,0.9058,0.8766,0.9288,0.9536,0.9268,0.972,0.8625,0.8165,0.8985,0.7872,0.7326,0.835,0.7946,0.9753,0.7875,0.795,0.9754,sparse_cross_grid,False,0.576017130620985,467,zero_fraction_heuristic,
pv-diag-384__session-78-text-adversarial-opmax,40,0.9058,0.8766,0.9288,0.9536,0.9268,0.972,0.8625,0.8165,0.8985,0.7872,0.7326,0.835,0.7946,0.9753,0.7875,0.795,0.9754,sparse_cross_grid,False,0.576017130620985,467,zero_fraction_heuristic,
pv-diag-384__session-78-text-adversarial-opmax,45,0.9058,0.8766,0.9288,0.9536,0.9268,0.972,0.8625,0.8165,0.8985,0.7872,0.7326,0.835,0.7946,0.9753,0.7875,0.795,0.9754,sparse_cross_grid,False,0.576017130620985,467,zero_fraction_heuristic,
pv-diag-384__session-78-text-adversarial-opmax,50,0.9058,0.8766,0.9288,0.9536,0.9268,0.972,0.8625,0.8165,0.8985,0.7872,0.7326,0.835,0.7946,0.9753,0.7875,0.795,0.9754,sparse_cross_grid,False,0.576017130620985,467,zero_fraction_heuristic,
pv-diag-384__session-78-text-adversarial-opmax,75,0.9082,0.8795,0.9311,0.9562,0.9302,0.9742,0.8648,0.8187,0.9005,0.7872,0.7326,0.835,0.7946,0.9753,0.7875,0.795,0.9754,sparse_cross_grid,False,0.576017130620985,467,zero_fraction_heuristic,
pv-diag-384__session-78-text-adversarial-opmax,100,0.9106,0.8825,0.9332,0.9588,0.933,0.9761,0.8671,0.8218,0.9028,0.7872,0.7326,0.835,0.7946,0.9753,0.7875,0.795,0.9754,sparse_cross_grid,False,0.576017130620985,467,zero_fraction_heuristic,
pv-diag-384__session-78-text-adversarial-opmax,125,0.9106,0.8825,0.9332,0.9588,0.933,0.9761,0.8671,0.8218,0.9028,0.7872,0.7326,0.835,0.7946,0.9753,0.7875,0.795,0.9754,sparse_cross_grid,False,0.576017130620985,467,zero_fraction_heuristic,
pv-diag-384__session-78-text-adversarial-opmax,150,0.9106,0.8825,0.9332,0.9588,0.933,0.9761,0.8671,0.8218,0.9028,0.7872,0.7326,0.835,0.7946,0.9753,0.7875,0.795,0.9754,sparse_cross_grid,False,0.576017130620985,467,zero_fraction_heuristic,
