label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,mcc_boot_mean,sensitivity_boot_mean,specificity_boot_mean,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
HIGH-t0.0-1of3,20,0.4364,0.383,0.4894,0.2938,0.2486,0.3408,0.8483,0.778,0.8948,0.207,0.1235,0.2809,0.9301,0.2171,0.2073,0.9302,0.2175,normal,False,0.13963039014373715,487,zero_fraction_heuristic,
HIGH-t0.0-1of3,30,0.4542,0.3988,0.5071,0.3057,0.2592,0.3543,0.8828,0.8086,0.9264,0.207,0.1235,0.2809,0.9301,0.2171,0.2073,0.9302,0.2175,normal,False,0.13963039014373715,487,zero_fraction_heuristic,
HIGH-t0.0-1of3,40,0.4601,0.4042,0.5136,0.3097,0.2626,0.3582,0.8943,0.819,0.9371,0.207,0.1235,0.2809,0.9301,0.2171,0.2073,0.9302,0.2175,normal,False,0.13963039014373715,487,zero_fraction_heuristic,
HIGH-t0.0-1of3,50,0.4601,0.4042,0.5136,0.3097,0.2626,0.3582,0.8943,0.819,0.9371,0.207,0.1235,0.2809,0.9301,0.2171,0.2073,0.9302,0.2175,normal,False,0.13963039014373715,487,zero_fraction_heuristic,
