threshold,n_accepted,precision,recall,f1,f1_ci_lower,f1_ci_upper,p_ci_lower,p_ci_upper,r_ci_lower,r_ci_upper
0.0,306,0.9739,0.6851,0.8043,0.7611,0.8452,0.9518,0.9914,0.6235,0.7434
0.05,298,0.9832,0.6736,0.7995,0.7562,0.8397,0.9669,0.9965,0.6152,0.7314
0.1,298,0.9832,0.6736,0.7995,0.7562,0.8397,0.9669,0.9965,0.6152,0.7314
0.15,297,0.9832,0.6713,0.7978,0.7543,0.839,0.9669,0.9964,0.6129,0.7287
0.2,297,0.9832,0.6713,0.7978,0.7543,0.839,0.9669,0.9964,0.6129,0.7287
0.25,297,0.9832,0.6713,0.7978,0.7543,0.839,0.9669,0.9964,0.6129,0.7287
0.3,297,0.9832,0.6713,0.7978,0.7543,0.839,0.9669,0.9964,0.6129,0.7287
0.35,297,0.9832,0.6713,0.7978,0.7543,0.839,0.9669,0.9964,0.6129,0.7287
0.4,297,0.9832,0.6713,0.7978,0.7543,0.839,0.9669,0.9964,0.6129,0.7287
0.45,297,0.9832,0.6713,0.7978,0.7543,0.839,0.9669,0.9964,0.6129,0.7287
0.5,297,0.9832,0.6713,0.7978,0.7543,0.839,0.9669,0.9964,0.6129,0.7287
0.55,297,0.9832,0.6713,0.7978,0.7543,0.839,0.9669,0.9964,0.6129,0.7287
0.6,297,0.9832,0.6713,0.7978,0.7543,0.839,0.9669,0.9964,0.6129,0.7287
0.65,297,0.9832,0.6713,0.7978,0.7543,0.839,0.9669,0.9964,0.6129,0.7287
0.7,297,0.9832,0.6713,0.7978,0.7543,0.839,0.9669,0.9964,0.6129,0.7287
0.75,297,0.9832,0.6713,0.7978,0.7543,0.839,0.9669,0.9964,0.6129,0.7287
0.8,297,0.9832,0.6713,0.7978,0.7543,0.839,0.9669,0.9964,0.6129,0.7287
0.85,297,0.9832,0.6713,0.7978,0.7543,0.839,0.9669,0.9964,0.6129,0.7287
0.9,297,0.9832,0.6713,0.7978,0.7543,0.839,0.9669,0.9964,0.6129,0.7287
0.95,295,0.9831,0.6667,0.7945,0.7514,0.8349,0.9667,0.9964,0.6086,0.723
1.0,26,0.9615,0.0575,0.1085,0.0668,0.1549,0.875,1.0,0.0346,0.0842
