threshold,n_accepted,precision,recall,f1,f1_ci_lower,f1_ci_upper,p_ci_lower,p_ci_upper,r_ci_lower,r_ci_upper
0.0,975,0.4103,0.9195,0.5674,0.512,0.6152,0.355,0.4609,0.8908,0.9466
0.05,746,0.5362,0.9195,0.6774,0.6248,0.7214,0.4759,0.59,0.8908,0.9466
0.1,566,0.7032,0.9149,0.7952,0.7593,0.8277,0.6529,0.749,0.8865,0.9423
0.15,440,0.8705,0.8805,0.8754,0.8456,0.9009,0.8345,0.9023,0.8448,0.9141
0.2,434,0.8779,0.8759,0.8769,0.8478,0.9015,0.8428,0.9096,0.84,0.9108
0.25,409,0.8973,0.8437,0.8697,0.8397,0.8968,0.8626,0.927,0.8013,0.8816
0.3,409,0.8973,0.8437,0.8697,0.8397,0.8968,0.8626,0.927,0.8013,0.8816
0.35,407,0.8993,0.8414,0.8694,0.8394,0.8968,0.8651,0.9289,0.7991,0.8801
0.4,406,0.899,0.8391,0.868,0.839,0.895,0.8645,0.9286,0.7974,0.878
0.45,388,0.9072,0.8092,0.8554,0.8227,0.8833,0.8715,0.9364,0.7673,0.8494
0.5,388,0.9072,0.8092,0.8554,0.8227,0.8833,0.8715,0.9364,0.7673,0.8494
0.55,388,0.9072,0.8092,0.8554,0.8227,0.8833,0.8715,0.9364,0.7673,0.8494
0.6,388,0.9072,0.8092,0.8554,0.8227,0.8833,0.8715,0.9364,0.7673,0.8494
0.65,388,0.9072,0.8092,0.8554,0.8227,0.8833,0.8715,0.9364,0.7673,0.8494
0.7,388,0.9072,0.8092,0.8554,0.8227,0.8833,0.8715,0.9364,0.7673,0.8494
0.75,385,0.9065,0.8023,0.8512,0.8197,0.8803,0.871,0.9358,0.7599,0.8432
0.8,377,0.9072,0.7862,0.8424,0.8108,0.87,0.8713,0.9366,0.7434,0.8259
0.85,377,0.9072,0.7862,0.8424,0.8108,0.87,0.8713,0.9366,0.7434,0.8259
0.9,331,0.9094,0.692,0.7859,0.7489,0.8193,0.8731,0.9387,0.6453,0.7366
0.95,328,0.9085,0.6851,0.7811,0.745,0.8141,0.8725,0.9379,0.6379,0.7293
1.0,220,0.9045,0.4575,0.6076,0.5625,0.6503,0.8616,0.9418,0.4103,0.5048
