rung,prob_t,min_votes,n_detections,tp,fp,fn,micro_f1_50,tile_mcc,tile_tp,tile_tn,tile_fp,tile_fn
IMG-ARM2-K1,0.0,1,6985,4870.0,2115.0,148.0,0.8114638007164875,0.6848644928017391,2764,4480,532,765
IMG-ARM2-K1,0.01,1,6789,4857.0,1932.0,161.0,0.8227322774625222,0.6979502626726066,2746,4552,460,783
IMG-ARM2-K1,0.02,1,6574,4843.0,1731.0,175.0,0.835576259489303,0.7153922204347067,2724,4643,369,805
IMG-ARM2-K1,0.05,1,6557,4843.0,1714.0,175.0,0.8368034557235421,0.7166652663756853,2724,4648,364,805
IMG-ARM2-K1,0.1,1,6165,4816.0,1349.0,202.0,0.8613073415004918,0.7466431123396114,2689,4794,218,840
IMG-ARM2-K1,0.15,1,6129,4813.0,1316.0,205.0,0.8635507311384228,0.7489574859579793,2685,4806,206,844
IMG-ARM2-K1,0.2,1,6079,4812.0,1267.0,206.0,0.8672614220059476,0.7523810948600288,2681,4822,190,848
IMG-ARM2-K1,0.25,1,6073,4812.0,1261.0,206.0,0.8677305923721937,0.7529689993058124,2680,4825,187,849
IMG-ARM2-K1,0.3,1,6069,4810.0,1259.0,208.0,0.8676828718318751,0.7527384940134421,2679,4825,187,850
IMG-ARM2-K1,0.35,1,6067,4810.0,1257.0,208.0,0.8678394226432116,0.7530116102379003,2679,4826,186,850
IMG-ARM2-K1,0.4,1,6058,4809.0,1249.0,209.0,0.8683640303358613,0.7535581402331105,2679,4828,184,850
IMG-ARM2-K1,0.45,1,6056,4808.0,1248.0,210.0,0.868340256456565,0.7535581402331105,2679,4828,184,850
IMG-ARM2-K1,0.55,1,6047,4807.0,1240.0,211.0,0.8688657930411205,0.7544222902267927,2678,4832,180,851
IMG-ARM2-K1,0.65,1,6046,4807.0,1239.0,211.0,0.8689443239334779,0.7544222902267927,2678,4832,180,851
IMG-ARM2-K1,0.75,1,6044,4807.0,1237.0,211.0,0.8691014283131441,0.754192199493653,2677,4832,180,852
IMG-ARM2-K1,0.85,1,6039,4805.0,1234.0,213.0,0.8691326761327666,0.7547401479401776,2677,4834,178,852
IMG-ARM2-K1,0.88,1,5997,4802.0,1195.0,216.0,0.8719019518837948,0.7569363860266408,2671,4847,165,858
IMG-ARM2-K1,0.9,1,5968,4794.0,1174.0,224.0,0.8727471327143637,0.7577733994221231,2665,4855,157,864
IMG-ARM2-K1,0.92,1,5959,4792.0,1167.0,226.0,0.8730982964380067,0.7578703537258709,2663,4857,155,866
IMG-ARM2-K1,0.93,1,5939,4789.0,1150.0,229.0,0.8741443825864744,0.7593571548118144,2661,4864,148,868
IMG-ARM2-K1,0.95,1,5938,4789.0,1149.0,229.0,0.8742241694048922,0.7593571548118144,2661,4864,148,868
IMG-ARM2-K1,0.98,1,5322,4509.0,813.0,509.0,0.8721470019342359,0.7613923527161283,2519,4981,31,1010
IMG-ARM2-K1,0.99,1,1572,1411.0,161.0,3607.0,0.42822458270106223,0.4507649329760808,1069,5012,0,2460
IMG-ARM2-K1,1.0,1,508,464.0,44.0,4554.0,0.16793340571842202,0.2703395684927471,418,5012,0,3111
