rung,prob_t,min_votes,n_detections,tp,fp,fn,micro_f1_50,tile_mcc,tile_tp,tile_tn,tile_fp,tile_fn
IMG-ARM2-K5,0.0,1,9173,4895.0,4278.0,123.0,0.68987386371644,0.6242384834248695,2816,4158,854,713
IMG-ARM2-K5,0.0,2,7286,4879.0,2407.0,139.0,0.7930754226267881,0.673066204440738,2774,4420,592,755
IMG-ARM2-K5,0.0,3,6484,4863.0,1621.0,155.0,0.8455920709441836,0.6977039665174912,2746,4551,461,783
IMG-ARM2-K5,0.0,4,6031,4850.0,1181.0,168.0,0.8779075029414426,0.716650637451316,2725,4647,365,804
IMG-ARM2-K5,0.0,5,5593,4804.0,789.0,214.0,0.9054754500047121,0.735606571788445,2700,4743,269,829
IMG-ARM2-K5,0.01,1,8716,4886.0,3830.0,132.0,0.7115188583078491,0.644989035662009,2791,4280,732,738
IMG-ARM2-K5,0.01,2,7047,4870.0,2177.0,148.0,0.807293825113966,0.6901469013329518,2759,4507,505,770
IMG-ARM2-K5,0.01,3,6333,4856.0,1477.0,162.0,0.8556074354682408,0.7127335045178773,2734,4623,389,795
IMG-ARM2-K5,0.01,4,5939,4844.0,1095.0,174.0,0.8841836269051749,0.7260123783812472,2718,4690,322,811
IMG-ARM2-K5,0.01,5,5547,4798.0,749.0,220.0,0.9082820634169426,0.7405700193324143,2694,4767,245,835
IMG-ARM2-K5,0.02,1,8264,4875.0,3389.0,143.0,0.7340761933443758,0.6702425728526483,2758,4425,587,771
IMG-ARM2-K5,0.02,2,6811,4860.0,1951.0,158.0,0.8217093583565812,0.7069350541985849,2736,4598,414,793
IMG-ARM2-K5,0.02,3,6192,4848.0,1344.0,170.0,0.8649420160570919,0.7224001172649308,2718,4676,336,811
IMG-ARM2-K5,0.02,4,5843,4835.0,1008.0,183.0,0.8903415891722678,0.7340666156830754,2708,4730,282,821
IMG-ARM2-K5,0.02,5,5478,4793.0,685.0,225.0,0.9133003048780488,0.747025641922742,2686,4798,214,843
IMG-ARM2-K5,0.05,1,8216,4874.0,3342.0,144.0,0.7365875774520174,0.674019757090032,2756,4443,569,773
IMG-ARM2-K5,0.05,2,6784,4858.0,1926.0,160.0,0.8232502965599051,0.7084642806269015,2733,4607,405,796
IMG-ARM2-K5,0.05,3,6168,4846.0,1322.0,172.0,0.866440193098516,0.7235091537612973,2714,4684,328,815
IMG-ARM2-K5,0.05,4,5822,4833.0,989.0,185.0,0.8916974169741698,0.7352284534874779,2704,4738,274,825
IMG-ARM2-K5,0.05,5,5468,4791.0,677.0,227.0,0.9137898149914172,0.7474111163868618,2683,4802,210,846
IMG-ARM2-K5,0.1,1,7420,4836.0,2584.0,182.0,0.7776169802219007,0.7264657046474384,2709,4700,312,820
IMG-ARM2-K5,0.1,2,6326,4825.0,1501.0,193.0,0.850669957686883,0.7415710237910684,2696,4769,243,833
IMG-ARM2-K5,0.1,3,5849,4815.0,1034.0,203.0,0.8861691359160762,0.7489183377995574,2686,4805,207,843
IMG-ARM2-K5,0.1,4,5583,4803.0,780.0,215.0,0.9061409301009339,0.7546961584950566,2678,4833,179,851
IMG-ARM2-K5,0.1,5,5301,4763.0,538.0,255.0,0.9231514681655199,0.7595852302997912,2662,4864,148,867
IMG-ARM2-K5,0.15,1,7357,4834.0,2523.0,184.0,0.7812525252525252,0.7292160793975351,2703,4716,296,826
IMG-ARM2-K5,0.15,2,6292,4824.0,1468.0,194.0,0.8530503978779841,0.7428096207511399,2691,4778,234,838
IMG-ARM2-K5,0.15,3,5827,4814.0,1013.0,204.0,0.8877823881973259,0.7493877922536754,2681,4811,201,848
IMG-ARM2-K5,0.15,4,5566,4801.0,765.0,217.0,0.9072184429327287,0.7553777744594212,2675,4838,174,854
IMG-ARM2-K5,0.15,5,5287,4761.0,526.0,257.0,0.9240174672489082,0.7605209055732078,2660,4869,143,869
IMG-ARM2-K5,0.2,1,7282,4833.0,2449.0,185.0,0.7858536585365853,0.7359295849937703,2698,4746,266,831
IMG-ARM2-K5,0.2,2,6247,4823.0,1424.0,195.0,0.8562805148690634,0.7469877660756132,2687,4797,215,842
IMG-ARM2-K5,0.2,3,5790,4813.0,977.0,205.0,0.890636565507032,0.7533278139928958,2678,4828,184,851
IMG-ARM2-K5,0.2,4,5539,4797.0,742.0,221.0,0.9087809036658142,0.7584979952556272,2673,4851,161,856
IMG-ARM2-K5,0.2,5,5267,4756.0,511.0,262.0,0.9248420029168691,0.7629107946867961,2657,4880,132,872
IMG-ARM2-K5,0.25,1,7273,4833.0,2440.0,185.0,0.7864290944593606,0.7352247862687582,2695,4746,266,834
IMG-ARM2-K5,0.25,2,6243,4823.0,1420.0,195.0,0.8565846727644082,0.7467556421581709,2686,4797,215,843
IMG-ARM2-K5,0.25,3,5787,4812.0,975.0,206.0,0.8906987505784358,0.7533278139928958,2678,4828,184,851
IMG-ARM2-K5,0.25,4,5536,4796.0,740.0,222.0,0.9088497252226645,0.7584979952556272,2673,4851,161,856
IMG-ARM2-K5,0.25,5,5265,4756.0,509.0,262.0,0.9250218807740932,0.7629107946867961,2657,4880,132,872
IMG-ARM2-K5,0.35,1,7263,4833.0,2430.0,185.0,0.7870694568846186,0.7368146671031126,2695,4752,260,834
IMG-ARM2-K5,0.35,2,6237,4823.0,1414.0,195.0,0.8570413149711239,0.747836218518256,2686,4801,211,843
IMG-ARM2-K5,0.35,3,5783,4812.0,971.0,206.0,0.8910286084621794,0.7541485217387626,2678,4831,181,851
IMG-ARM2-K5,0.35,4,5533,4796.0,737.0,222.0,0.9091081414083972,0.759050232930386,2673,4853,159,856
IMG-ARM2-K5,0.35,5,5263,4756.0,507.0,262.0,0.9252018286158934,0.7631908032155487,2657,4881,131,872
IMG-ARM2-K5,0.4,1,7255,4832.0,2423.0,186.0,0.7874195388250631,0.7371419670784295,2693,4755,257,836
IMG-ARM2-K5,0.4,2,6233,4822.0,1411.0,196.0,0.857168251710959,0.7478747624130938,2685,4802,210,844
IMG-ARM2-K5,0.4,3,5779,4811.0,968.0,207.0,0.8911734741131796,0.754192199493653,2677,4832,180,852
IMG-ARM2-K5,0.4,4,5531,4795.0,736.0,223.0,0.9090909090909092,0.7588213909201471,2672,4853,159,857
IMG-ARM2-K5,0.4,5,5261,4755.0,506.0,263.0,0.9251872750267536,0.7629637821932534,2656,4881,131,873
IMG-ARM2-K5,0.45,1,7251,4832.0,2419.0,186.0,0.7876762572336784,0.7374076464749681,2693,4756,256,836
IMG-ARM2-K5,0.45,2,6231,4822.0,1409.0,196.0,0.8573206507245088,0.7481452982030792,2685,4803,209,844
IMG-ARM2-K5,0.45,3,5777,4811.0,966.0,207.0,0.8913385826771653,0.7544661237515187,2677,4833,179,852
IMG-ARM2-K5,0.45,4,5529,4795.0,734.0,223.0,0.9092632976201764,0.7590977200774458,2672,4854,158,857
IMG-ARM2-K5,0.45,5,5261,4755.0,506.0,263.0,0.9251872750267536,0.7629637821932534,2656,4881,131,873
IMG-ARM2-K5,0.55,1,7246,4832.0,2414.0,186.0,0.7879973907371167,0.7379392814750007,2693,4758,254,836
IMG-ARM2-K5,0.55,2,6228,4822.0,1406.0,196.0,0.8575493508803129,0.7484159306619922,2685,4804,208,844
IMG-ARM2-K5,0.55,3,5774,4811.0,963.0,207.0,0.8915863602668642,0.7547401479401776,2677,4834,178,852
