rung,prob_t,min_votes,n_detections,tp,fp,fn,micro_f1_50,tile_mcc,tile_tp,tile_tn,tile_fp,tile_fn
IMG-ARM2-K3,0.0,1,8337,4887.0,3450.0,131.0,0.7318607263197305,0.6441294832844412,2800,4266,746,729
IMG-ARM2-K3,0.0,2,6586,4864.0,1722.0,154.0,0.8383316097897278,0.6986801019601607,2753,4548,464,776
IMG-ARM2-K3,0.0,3,5825,4830.0,995.0,188.0,0.8908973531310523,0.7250397128539292,2715,4689,323,814
IMG-ARM2-K3,0.01,1,7981,4878.0,3103.0,140.0,0.7505192707131318,0.663696280191994,2775,4379,633,754
IMG-ARM2-K3,0.01,2,6429,4854.0,1575.0,164.0,0.8480824670219272,0.7114330452304234,2738,4614,398,791
IMG-ARM2-K3,0.01,3,5746,4821.0,925.0,197.0,0.8957636566332218,0.7335415916300174,2708,4728,284,821
IMG-ARM2-K3,0.02,1,7639,4863.0,2776.0,155.0,0.7684285375681442,0.6850270551405931,2752,4493,519,777
IMG-ARM2-K3,0.02,2,6281,4844.0,1437.0,174.0,0.8574210107089123,0.7215563657278311,2722,4669,343,807
IMG-ARM2-K3,0.02,3,5670,4813.0,857.0,205.0,0.9006362275449101,0.7401741157376346,2698,4762,250,831
IMG-ARM2-K3,0.05,1,7611,4862.0,2749.0,156.0,0.7699738696650567,0.686721536935768,2752,4500,512,777
IMG-ARM2-K3,0.05,2,6265,4843.0,1422.0,175.0,0.8584596295311532,0.7225836190725561,2722,4673,339,807
IMG-ARM2-K3,0.05,3,5658,4812.0,846.0,206.0,0.9014612214312477,0.7409725857973346,2698,4765,247,831
IMG-ARM2-K3,0.1,1,6964,4838.0,2126.0,180.0,0.8075446503087965,0.7315741673866464,2703,4725,287,826
IMG-ARM2-K3,0.1,2,5927,4821.0,1106.0,197.0,0.8809502055733212,0.7508157770539531,2686,4812,200,843
IMG-ARM2-K3,0.1,3,5456,4790.0,666.0,228.0,0.9146457895741837,0.7591454361863845,2671,4855,157,858
IMG-ARM2-K3,0.15,1,6910,4834.0,2076.0,184.0,0.8105298457411133,0.7341375687452485,2696,4741,271,833
IMG-ARM2-K3,0.15,2,5893,4816.0,1077.0,202.0,0.8827788470351023,0.7529266106088587,2681,4824,188,848
IMG-ARM2-K3,0.15,3,5432,4785.0,647.0,233.0,0.9157894736842105,0.760725789016495,2667,4864,148,862
IMG-ARM2-K3,0.2,1,6832,4830.0,2002.0,188.0,0.8151898734177215,0.7391342043296714,2689,4766,246,840
IMG-ARM2-K3,0.2,2,5850,4812.0,1038.0,206.0,0.8855355171144645,0.7547843616915988,2676,4835,177,853
IMG-ARM2-K3,0.2,3,5408,4782.0,626.0,236.0,0.9173220794168425,0.7614827617191162,2663,4870,142,866
IMG-ARM2-K3,0.25,1,6825,4830.0,1995.0,188.0,0.815671704804526,0.739968802061952,2688,4770,242,841
IMG-ARM2-K3,0.25,2,5847,4812.0,1035.0,206.0,0.8857800276115969,0.7550586421957683,2676,4836,176,853
IMG-ARM2-K3,0.25,3,5405,4782.0,623.0,236.0,0.9175861076465508,0.7617613671348725,2663,4871,141,866
IMG-ARM2-K3,0.35,1,6819,4830.0,1989.0,188.0,0.8160851567120047,0.7407710808690116,2688,4773,239,841
IMG-ARM2-K3,0.35,2,5845,4812.0,1033.0,206.0,0.8859431096382214,0.7553330229754602,2676,4837,175,853
IMG-ARM2-K3,0.35,3,5404,4782.0,622.0,236.0,0.9176741508347727,0.7620400770419605,2663,4872,140,866
IMG-ARM2-K3,0.4,1,6807,4829.0,1978.0,189.0,0.8167441860465116,0.7423781731025135,2688,4779,233,841
IMG-ARM2-K3,0.4,2,5839,4811.0,1028.0,207.0,0.8862485032697799,0.7558820857498807,2676,4839,173,853
IMG-ARM2-K3,0.4,3,5401,4781.0,620.0,237.0,0.9177464248008446,0.7623188915426148,2663,4873,139,866
IMG-ARM2-K3,0.45,1,6806,4829.0,1977.0,189.0,0.8168132611637346,0.7423781731025135,2688,4779,233,841
IMG-ARM2-K3,0.45,2,5838,4811.0,1027.0,207.0,0.8863301400147384,0.7558820857498807,2676,4839,173,853
IMG-ARM2-K3,0.45,3,5400,4781.0,619.0,237.0,0.9178345171818008,0.7623188915426148,2663,4873,139,866
IMG-ARM2-K3,0.55,1,6801,4828.0,1973.0,190.0,0.816989593028175,0.7423781731025135,2688,4779,233,841
IMG-ARM2-K3,0.55,2,5835,4811.0,1024.0,207.0,0.8865751405141435,0.7558820857498807,2676,4839,173,853
