rung,prob_t,min_votes,n_detections,tp,fp,fn,micro_f1_50,tile_mcc,tile_tp,tile_tn,tile_fp,tile_fn
IMG-ARM1-K1,0.0,1,6985,4870.0,2115.0,148.0,0.8114638007164875,0.6848644928017391,2764,4480,532,765
IMG-ARM1-K1,0.05,1,6726,4853.0,1873.0,165.0,0.8264645776566756,0.7021690661911266,2741,4574,438,788
IMG-ARM1-K1,0.1,1,6250,4776.0,1474.0,242.0,0.847710330138445,0.7323753775430167,2693,4737,275,836
IMG-ARM1-K1,0.15,1,5582,4561.0,1021.0,457.0,0.860566037735849,0.7522971131662105,2585,4900,112,944
IMG-ARM1-K1,0.2,1,5402,4466.0,936.0,552.0,0.8571976967370442,0.7520375246955249,2549,4927,85,980
IMG-ARM1-K1,0.25,1,4941,4175.0,766.0,843.0,0.8384375941359574,0.7380351516805852,2429,4969,43,1100
IMG-ARM1-K1,0.3,1,4940,4174.0,766.0,844.0,0.8383209479815225,0.7380351516805852,2429,4969,43,1100
IMG-ARM1-K1,0.35,1,4910,4154.0,756.0,864.0,0.8368251410153102,0.7371993878186599,2421,4972,40,1108
IMG-ARM1-K1,0.4,1,4894,4144.0,750.0,874.0,0.8361581920903954,0.7364991800321848,2415,4974,38,1114
IMG-ARM1-K1,0.45,1,4712,4014.0,698.0,1004.0,0.8250770811921891,0.7273413554267203,2366,4979,33,1163
IMG-ARM1-K1,0.5,1,4711,4013.0,698.0,1005.0,0.824956316168157,0.7271232775452835,2365,4979,33,1164
IMG-ARM1-K1,0.65,1,4710,4012.0,698.0,1006.0,0.8248355263157895,0.7271232775452835,2365,4979,33,1164
IMG-ARM1-K1,0.7,1,4700,4003.0,697.0,1015.0,0.823832064210743,0.7269052053323555,2364,4979,33,1165
IMG-ARM1-K1,0.75,1,4692,3997.0,695.0,1021.0,0.8232749742533471,0.7265624398014714,2361,4980,32,1168
IMG-ARM1-K1,0.8,1,4561,3892.0,669.0,1126.0,0.8126109197202214,0.7177036563483928,2316,4983,29,1213
IMG-ARM1-K1,0.85,1,4559,3891.0,668.0,1127.0,0.8125717865719954,0.718018978022911,2316,4984,28,1213
IMG-ARM1-K1,0.9,1,4166,3574.0,592.0,1444.0,0.7783101045296168,0.6943308751813587,2198,4990,22,1331
IMG-ARM1-K1,0.95,1,4163,3572.0,591.0,1446.0,0.7781287441455179,0.6938975253173025,2196,4990,22,1333
IMG-ARM1-K1,0.98,1,2952,2589.0,363.0,2429.0,0.6496863237139272,0.6013982565400711,1754,5000,12,1775
IMG-ARM1-K1,1.0,1,2950,2588.0,362.0,2430.0,0.6495983935742972,0.6013982565400711,1754,5000,12,1775
