R_m,TP,FP,FN,n_ref_student_only,n_reviewer_promoted_at_R,n_phantom_duplicates_dropped,n_ref_extended,precision,precision_CI_lo,precision_CI_hi,recall,recall_CI_lo,recall_CI_hi,F1,F1_CI_lo,F1_CI_hi,MCC,MCC_CI_lo,MCC_CI_hi,tile_TP,tile_TN,tile_FP,tile_FN,sensitivity,specificity
20,3664,2180,1082,4746,0,0,4746,0.6269678302532512,0.5463393144944666,0.6904761904761905,0.7720185419300464,0.07733744936823651,0.12543714157593783,0.6919735599622285,0.1358490566037736,0.21104357949403588,0.09440970787098302,0.07430643156136674,0.11416013756189536,98,5131,29,3283,0.028985507246376812,0.9943798449612403
30,4097,1747,649,4746,0,0,4746,0.7010609171800137,0.6214946670890754,0.7654369212962961,0.8632532659081331,0.13591022443890274,0.2118343195266272,0.7737488196411708,0.22448979591836735,0.32879495421984956,0.09440970787098302,0.07430643156136674,0.11416013756189536,98,5131,29,3283,0.028985507246376812,0.9943798449612403
50,4491,1353,669,4746,414,1,5160,0.7684804928131417,0.6844660194174758,0.8248587570621468,0.8703488372093023,0.14324556936891927,0.22096029741863074,0.8162486368593239,0.23845077404857137,0.34580427934950153,0.0915697356252839,0.0717716941362458,0.1108399763295879,99,4989,28,3425,0.028093076049943246,0.9944189754833566
