R_m,TP,FP,FN,n_ref_student_only,n_reviewer_promoted_at_R,n_phantom_duplicates_dropped,n_ref_extended,precision,precision_CI_lo,precision_CI_hi,recall,recall_CI_lo,recall_CI_hi,F1,F1_CI_lo,F1_CI_hi
50,3534,331,1626,4746,414,1,5160,0.9143596377749029,0.9052681846841683,0.9229252160814944,0.6848837209302325,0.667692681130622,0.6991661279250491,0.7831578947368422,0.7696783656436563,0.791966437818837
