label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
scale-8-greedy-t1,20,0.2934,0.2533,0.3326,0.1917,0.1611,0.2229,0.6253,0.5523,0.689,normal,False,0.2669404517453799,487,zero_fraction_heuristic,
scale-8-greedy-t1,30,0.3172,0.2757,0.3573,0.2072,0.1753,0.2397,0.6759,0.5995,0.7381,normal,False,0.26899383983572894,487,zero_fraction_heuristic,
scale-8-greedy-t1,40,0.3225,0.2814,0.3628,0.2107,0.1785,0.2434,0.6874,0.6107,0.7505,normal,False,0.26899383983572894,487,zero_fraction_heuristic,
scale-8-greedy-t1,50,0.329,0.2869,0.3689,0.2149,0.1823,0.2476,0.7011,0.6247,0.7646,normal,False,0.26899383983572894,487,zero_fraction_heuristic,
