R_m,TP,FP,FN,n_ref_student_only,n_reviewer_promoted_at_R,n_phantom_duplicates_dropped,n_ref_extended,precision,precision_CI_lo,precision_CI_hi,recall,recall_CI_lo,recall_CI_hi,F1,F1_CI_lo,F1_CI_hi,MCC,MCC_CI_lo,MCC_CI_hi,tile_TP,tile_TN,tile_FP,tile_FN,sensitivity,specificity
5,445,21494,4301,4746,0,0,4746,0.020283513378002643,0.018257030882631635,0.022435492098107353,0.09376316898440792,0.08519791168324599,0.10258607348221513,0.03335207045156455,0.03010137487438342,0.03675288971768322,0.227538628778669,0.21135440246398235,0.2424069639686158,3262,988,4172,119,0.9648033126293996,0.19147286821705425
10,1427,20512,3319,4746,0,0,4746,0.06504398559642645,0.06084384828595912,0.06935278900333877,0.3006742520016856,0.2858305943671797,0.3150775952079083,0.10695147086378115,0.10053023199181567,0.11340698659522397,0.227538628778669,0.21135440246398235,0.2424069639686158,3262,988,4172,119,0.9648033126293996,0.19147286821705425
15,2354,19585,2392,4746,0,0,4746,0.10729750672318702,0.10143159940395088,0.1133567822391113,0.49599662873999156,0.47964256740271766,0.5125703180257475,0.17642870526513024,0.16777377632767584,0.18532634289430927,0.227538628778669,0.21135440246398235,0.2424069639686158,3262,988,4172,119,0.9648033126293996,0.19147286821705425
20,3111,18828,1635,4746,0,0,4746,0.14180226993026118,0.1346820841955352,0.14915923177040435,0.6554993678887484,0.6395465792082732,0.6714907927805378,0.23316469926925237,0.22298296661386616,0.2436455625552499,0.227538628778669,0.21135440246398235,0.2424069639686158,3262,988,4172,119,0.9648033126293996,0.19147286821705425
25,3597,18342,1149,4746,0,0,4746,0.16395460139477644,0.15588305305388553,0.17216245628235322,0.7579013906447535,0.743680066307501,0.7719815751559649,0.2695896571107364,0.25818068026331614,0.2810495874397929,0.227538628778669,0.21135440246398235,0.2424069639686158,3262,988,4172,119,0.9648033126293996,0.19147286821705425
30,3872,18067,874,4746,0,0,4746,0.17648935685309267,0.1681344683116615,0.1850021303663869,0.8158449220396123,0.803218327572515,0.828229938093034,0.290200487165074,0.27858358103689934,0.3018160465725192,0.227538628778669,0.21135440246398235,0.2424069639686158,3262,988,4172,119,0.9648033126293996,0.19147286821705425
35,4021,17918,725,4746,0,0,4746,0.1832809152650531,0.17473003243701604,0.1919718843667665,0.8472397808680995,0.8353996314196421,0.858684430412521,0.3013678096308788,0.28954760381430716,0.3133607328031372,0.227538628778669,0.21135440246398235,0.2424069639686158,3262,988,4172,119,0.9648033126293996,0.19147286821705425
40,4099,17840,647,4746,0,0,4746,0.18683622772232097,0.17814493833799003,0.19570174307301658,0.8636746734091867,0.8524517753617435,0.8745617096701803,0.30721379051901815,0.2951886993511033,0.3192925423757112,0.227538628778669,0.21135440246398235,0.2424069639686158,3262,988,4172,119,0.9648033126293996,0.19147286821705425
45,4159,17780,587,4746,0,0,4746,0.1895710834586809,0.1807667301851417,0.19851051138826176,0.8763168984407922,0.8655870099828192,0.8868237419418862,0.31171069889451003,0.29950162011339154,0.3239166632281385,0.227538628778669,0.21135440246398235,0.2424069639686158,3262,988,4172,119,0.9648033126293996,0.19147286821705425
50,4570,17369,590,4746,414,1,5160,0.20830484525274626,0.19904689830309255,0.2176451895195235,0.8856589147286822,0.8755615459044267,0.8953340282379136,0.33728181851728845,0.32478996253206976,0.3496584189041161,0.23702769419737307,0.2210091976363763,0.2522268548599005,3402,985,4032,122,0.9653802497162316,0.1963324696033486
75,4721,17218,618,4746,593,1,5339,0.21518756552258536,0.2055877852093844,0.22478360486993357,0.8842479865143286,0.8747404791995106,0.8934591997755114,0.3461397463157123,0.33347907648416764,0.35876180379111494,0.23629599543346833,0.22009403871090122,0.2515502474307256,3416,982,4018,125,0.96469923750353,0.1964
100,4788,17151,642,4746,684,1,5430,0.21824148776152058,0.20861742919538118,0.2279536527770996,0.881767955801105,0.872209300466234,0.8910191073417393,0.3498849062808287,0.33724519487999716,0.36239366732836165,0.23640879053476968,0.22012552173734415,0.25157833055742473,3425,981,4009,126,0.9645170374542382,0.1965931863727455
125,4833,17106,641,4746,728,1,5474,0.2202926295637905,0.21060798180365445,0.23003769728935872,0.8829009864815491,0.873471557682084,0.8920130411168059,0.35260642760733957,0.3399353101069815,0.36517357852642174,0.23611209466763527,0.2197408875106096,0.25126831254241344,3429,980,4005,127,0.9642857142857143,0.19658976930792377
150,4869,17070,639,4746,762,1,5508,0.22193354300560644,0.21223146927284875,0.23169823464234854,0.8839869281045751,0.8745680686095085,0.8931213361452673,0.3547928735380916,0.34214036554548855,0.3673472045760216,0.23611209466763527,0.2197408875106096,0.25126831254241344,3429,980,4005,127,0.9642857142857143,0.19658976930792377
