label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
plus-hp-greedy-t3,20,0.5857,0.5296,0.6382,0.6599,0.6053,0.7123,0.5264,0.4583,0.5888,sparse_cross_grid,False,0.5071868583162218,487,zero_fraction_heuristic,
plus-hp-greedy-t3,30,0.6547,0.6015,0.7041,0.7378,0.6862,0.784,0.5885,0.518,0.6519,sparse_cross_grid,False,0.5071868583162218,487,zero_fraction_heuristic,
plus-hp-greedy-t3,40,0.6675,0.6119,0.7165,0.7522,0.7005,0.7982,0.6,0.5274,0.6644,sparse_cross_grid,False,0.5071868583162218,487,zero_fraction_heuristic,
plus-hp-greedy-t3,50,0.6752,0.6203,0.7245,0.7608,0.7096,0.8065,0.6069,0.5347,0.6708,sparse_cross_grid,False,0.5071868583162218,487,zero_fraction_heuristic,
