threshold,n_accepted,precision,recall,f1,f1_ci_lower,f1_ci_upper,p_ci_lower,p_ci_upper,r_ci_lower,r_ci_upper
0.0,415,0.8,0.7632,0.7812,0.739,0.8211,0.7423,0.8469,0.7162,0.8147
0.05,385,0.8623,0.7632,0.8098,0.7722,0.8478,0.8184,0.8989,0.7162,0.8147
0.1,370,0.8973,0.7632,0.8248,0.7901,0.8595,0.8606,0.9296,0.7162,0.8147
0.15,339,0.9558,0.7448,0.8372,0.8032,0.8712,0.9279,0.978,0.6972,0.797
0.2,337,0.9585,0.7425,0.8368,0.8036,0.8703,0.9306,0.9804,0.6948,0.793
0.25,321,0.9688,0.7149,0.8228,0.7886,0.8554,0.9463,0.9874,0.6666,0.7649
0.3,321,0.9688,0.7149,0.8228,0.7886,0.8554,0.9463,0.9874,0.6666,0.7649
0.35,320,0.9688,0.7126,0.8212,0.7865,0.855,0.946,0.9873,0.6636,0.7634
0.4,320,0.9688,0.7126,0.8212,0.7865,0.855,0.946,0.9873,0.6636,0.7634
0.45,307,0.9707,0.6851,0.8032,0.7684,0.8383,0.9463,0.9891,0.6364,0.7364
0.5,307,0.9707,0.6851,0.8032,0.7684,0.8383,0.9463,0.9891,0.6364,0.7364
0.55,307,0.9707,0.6851,0.8032,0.7684,0.8383,0.9463,0.9891,0.6364,0.7364
0.6,307,0.9707,0.6851,0.8032,0.7684,0.8383,0.9463,0.9891,0.6364,0.7364
0.65,307,0.9707,0.6851,0.8032,0.7684,0.8383,0.9463,0.9891,0.6364,0.7364
0.7,307,0.9707,0.6851,0.8032,0.7684,0.8383,0.9463,0.9891,0.6364,0.7364
0.75,303,0.9703,0.6759,0.7967,0.759,0.8307,0.9456,0.9889,0.6245,0.7261
0.8,298,0.9698,0.6644,0.7885,0.7506,0.8234,0.9446,0.9887,0.6141,0.7143
0.85,298,0.9698,0.6644,0.7885,0.7506,0.8234,0.9446,0.9887,0.6141,0.7143
0.9,268,0.9701,0.5977,0.7397,0.6994,0.7806,0.9453,0.9892,0.5462,0.6479
0.95,266,0.9699,0.5931,0.7361,0.6955,0.7763,0.9451,0.9891,0.5418,0.6451
1.0,183,0.9836,0.4138,0.5825,0.536,0.6307,0.9636,1.0,0.3686,0.4629
