threshold,n_accepted,precision,recall,f1,f1_ci_lower,f1_ci_upper,p_ci_lower,p_ci_upper,r_ci_lower,r_ci_upper
0.0,1070,0.3776,0.9287,0.5369,0.4803,0.5836,0.3244,0.4262,0.9007,0.9529
0.05,807,0.5006,0.9287,0.6506,0.5953,0.6962,0.4403,0.5569,0.9007,0.9529
0.1,595,0.6756,0.9241,0.7806,0.7428,0.8148,0.625,0.7225,0.8959,0.9499
0.15,455,0.8505,0.8897,0.8697,0.8401,0.8957,0.8112,0.8864,0.8538,0.9215
0.2,449,0.8575,0.8851,0.871,0.8411,0.8977,0.819,0.8924,0.8499,0.9189
0.25,419,0.8831,0.8506,0.8665,0.8349,0.8943,0.8469,0.9158,0.8093,0.8881
0.3,419,0.8831,0.8506,0.8665,0.8349,0.8943,0.8469,0.9158,0.8093,0.8881
0.35,417,0.8849,0.8483,0.8662,0.8349,0.8945,0.8497,0.9178,0.8082,0.8859
0.4,416,0.8846,0.846,0.8649,0.8335,0.893,0.8494,0.9175,0.8039,0.8829
0.45,398,0.892,0.8161,0.8523,0.8207,0.8805,0.8556,0.9237,0.7725,0.8549
0.5,398,0.892,0.8161,0.8523,0.8207,0.8805,0.8556,0.9237,0.7725,0.8549
0.55,398,0.892,0.8161,0.8523,0.8207,0.8805,0.8556,0.9237,0.7725,0.8549
0.6,398,0.892,0.8161,0.8523,0.8207,0.8805,0.8556,0.9237,0.7725,0.8549
0.65,398,0.892,0.8161,0.8523,0.8207,0.8805,0.8556,0.9237,0.7725,0.8549
0.7,398,0.892,0.8161,0.8523,0.8207,0.8805,0.8556,0.9237,0.7725,0.8549
0.75,395,0.8911,0.8092,0.8482,0.8168,0.8762,0.8549,0.9231,0.7663,0.8486
0.8,387,0.8915,0.7931,0.8394,0.8079,0.8695,0.8546,0.9251,0.7523,0.8317
0.85,387,0.8915,0.7931,0.8394,0.8079,0.8695,0.8546,0.9251,0.7523,0.8317
0.9,340,0.8912,0.6966,0.7819,0.7448,0.8149,0.8526,0.9244,0.6494,0.7411
0.95,337,0.8902,0.6897,0.7772,0.7391,0.8107,0.8514,0.9238,0.643,0.7339
1.0,227,0.8855,0.4621,0.6073,0.5619,0.6493,0.8398,0.9259,0.4151,0.5094
