threshold,n_accepted,precision,recall,f1,f1_ci_lower,f1_ci_upper,p_ci_lower,p_ci_upper,r_ci_lower,r_ci_upper
0.0,879,0.446,0.9011,0.5967,0.5408,0.6428,0.3873,0.4994,0.8715,0.929
0.05,687,0.5677,0.8966,0.6952,0.6414,0.7391,0.5,0.625,0.8667,0.9252
0.1,550,0.7073,0.8943,0.7898,0.7531,0.8239,0.6562,0.7536,0.8642,0.9226
0.15,439,0.8633,0.8713,0.8673,0.8374,0.8942,0.8259,0.8969,0.8377,0.9045
0.2,430,0.8767,0.8667,0.8717,0.8427,0.8981,0.8416,0.912,0.8325,0.9
0.25,412,0.8932,0.846,0.8689,0.8405,0.8961,0.8608,0.9241,0.8109,0.881
0.3,412,0.8932,0.846,0.8689,0.8405,0.8961,0.8608,0.9241,0.8109,0.881
0.35,412,0.8932,0.846,0.8689,0.8405,0.8961,0.8608,0.9241,0.8109,0.881
0.4,411,0.8929,0.8437,0.8676,0.8393,0.8944,0.8605,0.924,0.8075,0.878
0.45,392,0.9031,0.8138,0.8561,0.8274,0.8845,0.8722,0.9328,0.775,0.8511
0.5,392,0.9031,0.8138,0.8561,0.8274,0.8845,0.8722,0.9328,0.775,0.8511
0.55,392,0.9031,0.8138,0.8561,0.8274,0.8845,0.8722,0.9328,0.775,0.8511
0.6,392,0.9031,0.8138,0.8561,0.8274,0.8845,0.8722,0.9328,0.775,0.8511
0.65,391,0.9028,0.8115,0.8547,0.8262,0.8831,0.8719,0.9327,0.773,0.8487
0.7,390,0.9026,0.8092,0.8533,0.8244,0.8819,0.8717,0.9327,0.7714,0.8472
0.75,388,0.9021,0.8046,0.8505,0.8219,0.8792,0.871,0.9322,0.7657,0.8426
0.8,378,0.8995,0.7816,0.8364,0.8064,0.8669,0.8676,0.9304,0.7406,0.822
0.85,378,0.8995,0.7816,0.8364,0.8064,0.8669,0.8676,0.9304,0.7406,0.822
0.9,340,0.9,0.7034,0.7897,0.7531,0.8252,0.8665,0.9304,0.6571,0.7467
0.95,336,0.8988,0.6943,0.7834,0.7444,0.8192,0.8648,0.9295,0.6459,0.7401
1.0,228,0.9035,0.4736,0.6214,0.5769,0.6648,0.8604,0.9432,0.427,0.5182
