threshold,n_accepted,precision,recall,f1,f1_ci_lower,f1_ci_upper,p_ci_lower,p_ci_upper,r_ci_lower,r_ci_upper
0.0,1536,0.2643,0.9333,0.412,0.3601,0.4596,0.2229,0.3044,0.906,0.9576
0.05,1096,0.3704,0.9333,0.5304,0.4727,0.5844,0.3177,0.4235,0.906,0.9576
0.1,714,0.5658,0.9287,0.7032,0.6584,0.743,0.5123,0.6164,0.9014,0.9541
0.15,499,0.7796,0.8943,0.833,0.7984,0.8635,0.733,0.8228,0.8588,0.9256
0.2,490,0.7898,0.8897,0.8368,0.8023,0.8659,0.744,0.8347,0.8546,0.922
0.25,453,0.8212,0.8552,0.8378,0.8039,0.8687,0.7762,0.8642,0.8125,0.8926
0.3,453,0.8212,0.8552,0.8378,0.8039,0.8687,0.7762,0.8642,0.8125,0.8926
0.35,451,0.8226,0.8529,0.8375,0.8039,0.8686,0.7783,0.8656,0.8104,0.8899
0.4,450,0.8222,0.8506,0.8362,0.8027,0.867,0.778,0.8653,0.808,0.8886
0.45,430,0.8302,0.8207,0.8254,0.7937,0.855,0.7864,0.8712,0.779,0.8593
0.5,430,0.8302,0.8207,0.8254,0.7937,0.855,0.7864,0.8712,0.779,0.8593
0.55,430,0.8302,0.8207,0.8254,0.7937,0.855,0.7864,0.8712,0.779,0.8593
0.6,430,0.8302,0.8207,0.8254,0.7937,0.855,0.7864,0.8712,0.779,0.8593
0.65,430,0.8302,0.8207,0.8254,0.7937,0.855,0.7864,0.8712,0.779,0.8593
0.7,430,0.8302,0.8207,0.8254,0.7937,0.855,0.7864,0.8712,0.779,0.8593
0.75,427,0.829,0.8138,0.8213,0.7904,0.852,0.7844,0.8699,0.7702,0.8535
0.8,419,0.8282,0.7977,0.8126,0.781,0.8437,0.7851,0.8691,0.7538,0.8371
0.85,419,0.8282,0.7977,0.8126,0.781,0.8437,0.7851,0.8691,0.7538,0.8371
0.9,370,0.8243,0.7011,0.7578,0.7211,0.7921,0.7781,0.869,0.6541,0.7462
0.95,367,0.8229,0.6943,0.7531,0.7152,0.7862,0.7769,0.8676,0.6468,0.7383
1.0,250,0.808,0.4644,0.5898,0.5435,0.6319,0.7534,0.8584,0.4175,0.5115
