label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper
canonical-greedy-t3,20,0.7008,0.6445,0.7556,0.6734,0.6077,0.7384,0.7304,0.6677,0.7882
