label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles
text-2of5,5,0.1675,0.1586,0.177,0.1027,0.0964,0.109,0.4548,0.4385,0.4724,-0.0716,-0.0924,-0.0504,0.9016,0.0586,normal,False,0.06201550387596899,1032
text-2of5,10,0.294,0.2812,0.3065,0.1802,0.1712,0.1894,0.7981,0.7844,0.8111,-0.0716,-0.0924,-0.0504,0.9016,0.0586,normal,False,0.06589147286821706,1032
text-2of5,15,0.3222,0.3093,0.335,0.1975,0.1881,0.2069,0.8747,0.8632,0.8862,-0.0716,-0.0924,-0.0504,0.9016,0.0586,normal,False,0.06782945736434108,1032
text-2of5,20,0.3299,0.3172,0.3433,0.2022,0.1928,0.2122,0.8956,0.8847,0.9058,-0.0716,-0.0924,-0.0504,0.9016,0.0586,normal,False,0.06976744186046512,1032
text-2of5,25,0.3333,0.3205,0.3467,0.2043,0.1949,0.2143,0.9049,0.8946,0.9146,-0.0716,-0.0924,-0.0504,0.9016,0.0586,normal,False,0.07073643410852713,1032
text-2of5,30,0.335,0.3221,0.3486,0.2053,0.1958,0.2152,0.9095,0.8994,0.9195,-0.0716,-0.0924,-0.0504,0.9016,0.0586,normal,False,0.07073643410852713,1032
text-2of5,35,0.3359,0.3227,0.3494,0.2059,0.1961,0.2157,0.9118,0.9018,0.9212,-0.0716,-0.0924,-0.0504,0.9016,0.0586,normal,False,0.07073643410852713,1032
text-2of5,40,0.3359,0.3227,0.3494,0.2059,0.1961,0.2157,0.9118,0.9018,0.9212,-0.0716,-0.0924,-0.0504,0.9016,0.0586,normal,False,0.07073643410852713,1032
text-2of5,45,0.3359,0.3227,0.3494,0.2059,0.1961,0.2157,0.9118,0.9018,0.9212,-0.0716,-0.0924,-0.0504,0.9016,0.0586,normal,False,0.07073643410852713,1032
text-2of5,50,0.3359,0.3227,0.3494,0.2059,0.1961,0.2157,0.9118,0.9018,0.9212,-0.0716,-0.0924,-0.0504,0.9016,0.0586,normal,False,0.07073643410852713,1032
text-2of5,75,0.3359,0.3227,0.3494,0.2059,0.1961,0.2157,0.9118,0.9018,0.9212,-0.0716,-0.0924,-0.0504,0.9016,0.0586,normal,False,0.07073643410852713,1032
text-2of5,100,0.3359,0.3227,0.3494,0.2059,0.1961,0.2157,0.9118,0.9018,0.9212,-0.0716,-0.0924,-0.0504,0.9016,0.0586,normal,False,0.07073643410852713,1032
text-2of5,125,0.3368,0.3235,0.3499,0.2064,0.1966,0.2162,0.9142,0.9043,0.9235,-0.0716,-0.0924,-0.0504,0.9016,0.0586,normal,False,0.07073643410852713,1032
text-2of5,150,0.341,0.3277,0.3543,0.209,0.1993,0.219,0.9258,0.9164,0.935,-0.0716,-0.0924,-0.0504,0.9016,0.0586,normal,False,0.07073643410852713,1032
