label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
scale-16-greedy-t2,20,0.5508,0.5022,0.5985,0.525,0.4767,0.5738,0.5793,0.509,0.6414,normal,False,0.4722792607802875,487,zero_fraction_heuristic,
scale-16-greedy-t2,30,0.588,0.5381,0.6342,0.5604,0.5121,0.6074,0.6184,0.5444,0.6827,normal,False,0.4722792607802875,487,zero_fraction_heuristic,
scale-16-greedy-t2,40,0.6055,0.5565,0.6503,0.5771,0.5285,0.6238,0.6368,0.5624,0.7002,normal,False,0.4722792607802875,487,zero_fraction_heuristic,
scale-16-greedy-t2,50,0.6164,0.5678,0.6604,0.5875,0.5391,0.6333,0.6483,0.5721,0.7106,normal,False,0.4722792607802875,487,zero_fraction_heuristic,
