R_m,TP,FP,FN,n_ref_student_only,n_reviewer_promoted_at_R,n_phantom_duplicates_dropped,n_ref_extended,precision,precision_CI_lo,precision_CI_hi,recall,recall_CI_lo,recall_CI_hi,F1,F1_CI_lo,F1_CI_hi,MCC,MCC_CI_lo,MCC_CI_hi,tile_TP,tile_TN,tile_FP,tile_FN,sensitivity,specificity
20,3429,20314,1317,4746,0,0,4746,0.14442151370930378,0.047619047619047616,0.19117647058823528,0.7225031605562579,0.0023291022678029755,0.01211214334369982,0.24072449015409456,0.0044377878219341626,0.02271154590618749,0.00666861540682459,-0.014528208456630533,0.028619139033167804,24,5129,31,3357,0.00709849157054126,0.9939922480620155
30,4005,19738,741,4746,0,0,4746,0.16868129553973804,0.07352941176470588,0.24176267281105984,0.8438685208596713,0.0066844919786096255,0.026954264400070586,0.28116114991751207,0.012269938650306749,0.04808799504253281,0.00666861540682459,-0.014528208456630533,0.028619139033167804,24,5129,31,3357,0.00709849157054126,0.9939922480620155
50,4509,19234,651,4746,414,1,5160,0.189908604641368,0.08771929824561403,0.31313131313131315,0.8738372093023256,0.009090222466355397,0.039647577092511016,0.31200913399993085,0.016506189821182946,0.06969156269903706,0.009832956002788266,-0.011438930048707965,0.03171437157774948,26,4988,29,3498,0.0073779795686719635,0.9942196531791907
