threshold,n_accepted,precision,recall,f1,f1_ci_lower,f1_ci_upper,p_ci_lower,p_ci_upper,r_ci_lower,r_ci_upper
0.0,409,0.8509,0.8,0.8246,0.7871,0.8603,0.81,0.8903,0.7482,0.8508
0.05,382,0.8979,0.7885,0.8397,0.8052,0.873,0.8615,0.9314,0.7375,0.8408
0.1,382,0.8979,0.7885,0.8397,0.8052,0.873,0.8615,0.9314,0.7375,0.8408
0.15,381,0.8976,0.7862,0.8382,0.8041,0.8716,0.8607,0.9313,0.7357,0.8371
0.2,381,0.8976,0.7862,0.8382,0.8041,0.8716,0.8607,0.9313,0.7357,0.8371
0.25,379,0.8997,0.7839,0.8378,0.8033,0.8713,0.8645,0.9333,0.7316,0.8362
0.3,379,0.8997,0.7839,0.8378,0.8033,0.8713,0.8645,0.9333,0.7316,0.8362
0.35,379,0.8997,0.7839,0.8378,0.8033,0.8713,0.8645,0.9333,0.7316,0.8362
0.4,379,0.8997,0.7839,0.8378,0.8033,0.8713,0.8645,0.9333,0.7316,0.8362
0.45,379,0.8997,0.7839,0.8378,0.8033,0.8713,0.8645,0.9333,0.7316,0.8362
0.5,379,0.8997,0.7839,0.8378,0.8033,0.8713,0.8645,0.9333,0.7316,0.8362
0.55,379,0.8997,0.7839,0.8378,0.8033,0.8713,0.8645,0.9333,0.7316,0.8362
0.6,379,0.8997,0.7839,0.8378,0.8033,0.8713,0.8645,0.9333,0.7316,0.8362
0.65,379,0.8997,0.7839,0.8378,0.8033,0.8713,0.8645,0.9333,0.7316,0.8362
0.7,379,0.8997,0.7839,0.8378,0.8033,0.8713,0.8645,0.9333,0.7316,0.8362
0.75,379,0.8997,0.7839,0.8378,0.8033,0.8713,0.8645,0.9333,0.7316,0.8362
0.8,379,0.8997,0.7839,0.8378,0.8033,0.8713,0.8645,0.9333,0.7316,0.8362
0.85,379,0.8997,0.7839,0.8378,0.8033,0.8713,0.8645,0.9333,0.7316,0.8362
0.9,379,0.8997,0.7839,0.8378,0.8033,0.8713,0.8645,0.9333,0.7316,0.8362
0.95,377,0.8992,0.7793,0.835,0.8005,0.8687,0.8635,0.9328,0.7277,0.8318
1.0,31,0.9032,0.0644,0.1202,0.0757,0.1678,0.7778,1.0,0.0395,0.0921
