label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,mcc_boot_mean,sensitivity_boot_mean,specificity_boot_mean,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
pv-diag-384__pv-scale4-optimal-n5-opmax,5,0.1633,0.1293,0.2047,0.1709,0.1349,0.2137,0.1563,0.123,0.1971,0.8306,0.78,0.8745,0.8515,0.969,0.8305,0.8516,0.9689,sparse_cross_grid,False,0.5400410677618069,487,zero_fraction_heuristic,
pv-diag-384__pv-scale4-optimal-n5-opmax,10,0.449,0.3982,0.5,0.4698,0.4187,0.5208,0.4299,0.3763,0.4842,0.8306,0.78,0.8745,0.8515,0.969,0.8305,0.8516,0.9689,sparse_cross_grid,False,0.5523613963039015,487,zero_fraction_heuristic,
pv-diag-384__pv-scale4-optimal-n5-opmax,15,0.6531,0.6011,0.7001,0.6834,0.6311,0.732,0.6253,0.5678,0.677,0.8306,0.78,0.8745,0.8515,0.969,0.8305,0.8516,0.9689,sparse_cross_grid,False,0.5585215605749486,487,zero_fraction_heuristic,
pv-diag-384__pv-scale4-optimal-n5-opmax,20,0.7635,0.7209,0.8018,0.799,0.7554,0.8401,0.731,0.6781,0.7772,0.8306,0.78,0.8745,0.8515,0.969,0.8305,0.8516,0.9689,sparse_cross_grid,False,0.5605749486652978,487,zero_fraction_heuristic,
pv-diag-384__pv-scale4-optimal-n5-opmax,25,0.7947,0.7557,0.8299,0.8317,0.7895,0.8687,0.7609,0.7119,0.8051,0.8306,0.78,0.8745,0.8515,0.969,0.8305,0.8516,0.9689,sparse_cross_grid,False,0.5605749486652978,487,zero_fraction_heuristic,
pv-diag-384__pv-scale4-optimal-n5-opmax,30,0.8211,0.7821,0.8551,0.8593,0.8175,0.8945,0.7862,0.7366,0.8289,0.8306,0.78,0.8745,0.8515,0.969,0.8305,0.8516,0.9689,sparse_cross_grid,False,0.5605749486652978,487,zero_fraction_heuristic,
pv-diag-384__pv-scale4-optimal-n5-opmax,35,0.8331,0.7962,0.8651,0.8719,0.8311,0.9049,0.7977,0.7483,0.8389,0.8306,0.78,0.8745,0.8515,0.969,0.8305,0.8516,0.9689,sparse_cross_grid,False,0.5605749486652978,487,zero_fraction_heuristic,
pv-diag-384__pv-scale4-optimal-n5-opmax,40,0.8379,0.8014,0.8696,0.8769,0.8366,0.9098,0.8023,0.7531,0.8439,0.8306,0.78,0.8745,0.8515,0.969,0.8305,0.8516,0.9689,sparse_cross_grid,False,0.5605749486652978,487,zero_fraction_heuristic,
pv-diag-384__pv-scale4-optimal-n5-opmax,45,0.8403,0.8036,0.8716,0.8794,0.8392,0.9117,0.8046,0.7553,0.846,0.8306,0.78,0.8745,0.8515,0.969,0.8305,0.8516,0.9689,sparse_cross_grid,False,0.5605749486652978,487,zero_fraction_heuristic,
pv-diag-384__pv-scale4-optimal-n5-opmax,50,0.8523,0.8179,0.8815,0.892,0.8552,0.9225,0.8161,0.7681,0.8562,0.8306,0.78,0.8745,0.8515,0.969,0.8305,0.8516,0.9689,sparse_cross_grid,False,0.5605749486652978,487,zero_fraction_heuristic,
pv-diag-384__pv-scale4-optimal-n5-opmax,75,0.8571,0.8243,0.8853,0.897,0.8627,0.9258,0.8207,0.773,0.8605,0.8306,0.78,0.8745,0.8515,0.969,0.8305,0.8516,0.9689,sparse_cross_grid,False,0.5605749486652978,487,zero_fraction_heuristic,
pv-diag-384__pv-scale4-optimal-n5-opmax,100,0.8595,0.8267,0.8878,0.8995,0.8645,0.928,0.823,0.775,0.8629,0.8306,0.78,0.8745,0.8515,0.969,0.8305,0.8516,0.9689,sparse_cross_grid,False,0.5605749486652978,487,zero_fraction_heuristic,
pv-diag-384__pv-scale4-optimal-n5-opmax,125,0.8619,0.8296,0.8898,0.902,0.8678,0.93,0.8253,0.7783,0.8655,0.8306,0.78,0.8745,0.8515,0.969,0.8305,0.8516,0.9689,sparse_cross_grid,False,0.5605749486652978,487,zero_fraction_heuristic,
pv-diag-384__pv-scale4-optimal-n5-opmax,150,0.8619,0.8296,0.8898,0.902,0.8678,0.93,0.8253,0.7783,0.8655,0.8306,0.78,0.8745,0.8515,0.969,0.8305,0.8516,0.9689,sparse_cross_grid,False,0.5605749486652978,487,zero_fraction_heuristic,
