label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,mcc_boot_mean,sensitivity_boot_mean,specificity_boot_mean,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
IMG-ARM2-K1-mcc-oracle-image-55map-r2,5,0.2178,0.2065,0.2299,0.2116,0.2004,0.2235,0.2244,0.2126,0.2369,0.7614,0.7491,0.7737,0.7138,0.9938,0.7614,0.7138,0.9938,sparse_cross_grid,False,0.6629200327830465,8541,zero_fraction_heuristic,
IMG-ARM2-K1-mcc-oracle-image-55map-r2,10,0.4876,0.4734,0.502,0.4737,0.459,0.4883,0.5024,0.4873,0.5177,0.7614,0.7491,0.7737,0.7138,0.9938,0.7614,0.7138,0.9938,sparse_cross_grid,False,0.6671349959021192,8541,zero_fraction_heuristic,
IMG-ARM2-K1-mcc-oracle-image-55map-r2,15,0.6878,0.6749,0.7006,0.6682,0.6538,0.682,0.7086,0.6949,0.7223,0.7614,0.7491,0.7737,0.7138,0.9938,0.7614,0.7138,0.9938,sparse_cross_grid,False,0.6706474651680131,8541,zero_fraction_heuristic,
IMG-ARM2-K1-mcc-oracle-image-55map-r2,20,0.7896,0.7794,0.7996,0.767,0.7544,0.779,0.8135,0.8018,0.8247,0.7614,0.7491,0.7737,0.7138,0.9938,0.7614,0.7138,0.9938,sparse_cross_grid,False,0.673223275963002,8541,zero_fraction_heuristic,
IMG-ARM2-K1-mcc-oracle-image-55map-r2,25,0.8369,0.8283,0.8452,0.813,0.802,0.8239,0.8623,0.8521,0.8721,0.7614,0.7491,0.7737,0.7138,0.9938,0.7614,0.7138,0.9938,sparse_cross_grid,False,0.674979510595949,8541,zero_fraction_heuristic,
IMG-ARM2-K1-mcc-oracle-image-55map-r2,30,0.8578,0.8501,0.8652,0.8333,0.8226,0.8436,0.8838,0.8745,0.8929,0.7614,0.7491,0.7737,0.7138,0.9938,0.7614,0.7138,0.9938,sparse_cross_grid,False,0.6755649221402646,8541,zero_fraction_heuristic,
IMG-ARM2-K1-mcc-oracle-image-55map-r2,35,0.8671,0.8599,0.874,0.8424,0.8318,0.8526,0.8934,0.8842,0.9019,0.7614,0.7491,0.7737,0.7138,0.9938,0.7614,0.7138,0.9938,sparse_cross_grid,False,0.6760332513757171,8541,zero_fraction_heuristic,
IMG-ARM2-K1-mcc-oracle-image-55map-r2,40,0.8706,0.8635,0.8775,0.8457,0.8352,0.8559,0.897,0.888,0.9054,0.7614,0.7491,0.7737,0.7138,0.9938,0.7614,0.7138,0.9938,sparse_cross_grid,False,0.6761503336845802,8541,zero_fraction_heuristic,
IMG-ARM2-K1-mcc-oracle-image-55map-r2,45,0.8716,0.8645,0.8784,0.8467,0.8361,0.8569,0.898,0.8891,0.9064,0.7614,0.7491,0.7737,0.7138,0.9938,0.7614,0.7138,0.9938,sparse_cross_grid,False,0.6761503336845802,8541,zero_fraction_heuristic,
IMG-ARM2-K1-mcc-oracle-image-55map-r2,50,0.8721,0.8651,0.8789,0.8472,0.8366,0.8575,0.8986,0.8897,0.9069,0.7614,0.7491,0.7737,0.7138,0.9938,0.7614,0.7138,0.9938,sparse_cross_grid,False,0.6761503336845802,8541,zero_fraction_heuristic,
IMG-ARM2-K1-mcc-oracle-image-55map-r2,75,0.8737,0.8668,0.8804,0.8487,0.8383,0.8589,0.9002,0.8914,0.9084,0.7614,0.7491,0.7737,0.7138,0.9938,0.7614,0.7138,0.9938,sparse_cross_grid,False,0.6761503336845802,8541,zero_fraction_heuristic,
IMG-ARM2-K1-mcc-oracle-image-55map-r2,100,0.875,0.8682,0.8817,0.8501,0.8397,0.8602,0.9016,0.8928,0.9098,0.7614,0.7491,0.7737,0.7138,0.9938,0.7614,0.7138,0.9938,sparse_cross_grid,False,0.6761503336845802,8541,zero_fraction_heuristic,
IMG-ARM2-K1-mcc-oracle-image-55map-r2,125,0.8756,0.8687,0.8822,0.8506,0.8403,0.8608,0.9022,0.8933,0.9104,0.7614,0.7491,0.7737,0.7138,0.9938,0.7614,0.7138,0.9938,sparse_cross_grid,False,0.6761503336845802,8541,zero_fraction_heuristic,
IMG-ARM2-K1-mcc-oracle-image-55map-r2,150,0.8762,0.8693,0.8829,0.8512,0.8408,0.8613,0.9028,0.8941,0.911,0.7614,0.7491,0.7737,0.7138,0.9938,0.7614,0.7138,0.9938,sparse_cross_grid,False,0.6761503336845802,8541,zero_fraction_heuristic,
