temperature,pool_size,threshold,f1,precision,recall,f1_ci_lo,f1_ci_hi,p_ci_lo,p_ci_hi,r_ci_lo,r_ci_hi,n_detections
image-t0.7,5,1,0.642,0.4892,0.9339,0.6039,0.687,0.4477,0.5399,0.9039,0.9619,841
image-t0.7,5,2,0.7758,0.6813,0.9008,0.7341,0.819,0.6295,0.7351,0.8636,0.9378,583
image-t0.7,5,3,0.8164,0.7741,0.8636,0.7772,0.8557,0.721,0.829,0.8219,0.9055,471
image-t0.7,5,4,0.7957,0.8296,0.7645,0.7482,0.8449,0.7772,0.8807,0.7,0.8326,391
image-t0.7,5,5,0.7167,0.8655,0.6116,0.663,0.7705,0.8092,0.9157,0.5446,0.6826,297
