precision,recall,f1,n_detections,mcc,prob_t,min_votes
0.5145385587863464,0.9509345794392523,0.6677604593929449,791,0.5773894564591834,0.0,1
0.6596434359805511,0.9509345794392523,0.7789473684210526,617,0.6631246015592062,0.0,2
0.7289048473967684,0.9485981308411215,0.8243654822335026,557,0.6992837862715605,0.0,3
0.7901960784313725,0.9415887850467289,0.859275053304904,510,0.7318183781756781,0.0,4
0.8568376068376068,0.9369158878504673,0.8950892857142856,468,0.7730097462414565,0.0,5
0.5561643835616439,0.9485981308411215,0.7012089810017271,730,0.5906551754354579,0.01,1
0.6987951807228916,0.9485981308411215,0.8047571853320119,581,0.6814865873473765,0.01,2
0.7641509433962265,0.9462616822429907,0.8455114822546973,530,0.7041230192924647,0.01,3
0.8204081632653061,0.9392523364485982,0.8758169934640523,490,0.7353786406026382,0.01,4
0.8869179600886918,0.9345794392523364,0.9101251422070535,451,0.7659182150639332,0.01,5
0.6077844311377245,0.9485981308411215,0.7408759124087592,668,0.6365262791755367,0.02,1
0.7237076648841355,0.9485981308411215,0.82103134479272,561,0.6994169043646281,0.02,2
0.7864077669902912,0.9462616822429907,0.8589607635206786,515,0.7231678100659023,0.02,3
0.8322981366459627,0.9392523364485982,0.8825466520307356,483,0.7521575660887078,0.02,4
0.8928571428571429,0.9345794392523364,0.91324200913242,448,0.7791505324063122,0.02,5
0.6198473282442748,0.9485981308411215,0.749769159741459,655,0.6588186585039881,0.05,1
0.7328519855595668,0.9485981308411215,0.8268839103869653,554,0.7073359028375671,0.05,2
0.7956777996070727,0.9462616822429907,0.864461045891142,509,0.731312996313885,0.05,3
0.8392484342379958,0.9392523364485982,0.886438809261301,479,0.7563954184430767,0.05,4
0.8968609865470852,0.9345794392523364,0.9153318077803203,446,0.7836019821237536,0.05,5
0.7117750439367311,0.9462616822429907,0.8124373119358075,569,0.7855862371751677,0.1,1
0.7956777996070727,0.9462616822429907,0.864461045891142,509,0.7945199763741144,0.1,2
0.8487394957983193,0.9439252336448598,0.8938053097345133,476,0.8126136194078223,0.1,3
0.8736383442265795,0.9369158878504673,0.9041713641488163,459,0.8048312194333561,0.1,4
0.9151376146788991,0.9322429906542056,0.923611111111111,436,0.8023472849608585,0.1,5
0.7150442477876107,0.9439252336448598,0.8136958710976838,565,0.794180702078978,0.15,1
0.796844181459566,0.9439252336448598,0.8641711229946525,507,0.7988793736306966,0.15,2
0.8502109704641351,0.9415887850467289,0.893569844789357,474,0.8170901279088678,0.15,3
0.87527352297593,0.9345794392523364,0.903954802259887,457,0.8093378941042079,0.15,4
0.9170506912442397,0.9299065420560748,0.9234338747099768,434,0.806944333891053,0.15,5
0.7266187050359713,0.9439252336448598,0.8211382113821137,556,0.7945199763741144,0.2,1
0.8063872255489022,0.9439252336448598,0.8697524219590959,501,0.7993099317047403,0.2,2
0.8574468085106383,0.9415887850467289,0.8975501113585745,470,0.8132096808570975,0.2,3
0.8791208791208791,0.9345794392523364,0.9060022650056624,455,0.8093378941042079,0.2,4
0.9212962962962963,0.9299065420560748,0.9255813953488372,432,0.8031364292551322,0.2,5
0.7292418772563177,0.9439252336448598,0.8228105906313646,554,0.7905425562874316,0.25,1
0.808,0.9439252336448598,0.8706896551724138,500,0.7953701171802908,0.25,2
0.8592750533049041,0.9415887850467289,0.898550724637681,469,0.8093378941042079,0.25,3
0.8810572687224669,0.9345794392523364,0.9070294784580498,454,0.8054746124556477,0.25,4
0.9212962962962963,0.9299065420560748,0.9255813953488372,432,0.8031364292551322,0.25,5
0.7313974591651543,0.9415887850467289,0.8232890704800817,551,0.7949162728916003,0.35,1
0.8092369477911646,0.9415887850467289,0.8704103671706264,498,0.7997986283360612,0.35,2
0.8589743589743589,0.9392523364485982,0.8973214285714286,468,0.8093378941042079,0.35,3
0.8807947019867549,0.9322429906542056,0.9057888762769579,453,0.8054746124556477,0.35,4
0.9211136890951276,0.927570093457944,0.9243306169965075,431,0.8031364292551322,0.35,5
0.7340619307832422,0.9415887850467289,0.8249744114636642,549,0.7949162728916003,0.4,1
0.8108651911468813,0.9415887850467289,0.8713513513513513,497,0.7997986283360612,0.4,2
0.860813704496788,0.9392523364485982,0.8983240223463687,467,0.8093378941042079,0.4,3
0.8827433628318584,0.9322429906542056,0.9068181818181819,452,0.8054746124556477,0.4,4
0.9232558139534883,0.927570093457944,0.9254079254079255,430,0.8031364292551322,0.4,5
0.7354014598540146,0.9415887850467289,0.8258196721311475,548,0.7949162728916003,0.45,1
0.8108651911468813,0.9415887850467289,0.8713513513513513,497,0.7997986283360612,0.45,2
0.860813704496788,0.9392523364485982,0.8983240223463687,467,0.8093378941042079,0.45,3
0.8827433628318584,0.9322429906542056,0.9068181818181819,452,0.8054746124556477,0.45,4
0.9232558139534883,0.927570093457944,0.9254079254079255,430,0.8031364292551322,0.45,5
0.7380952380952381,0.9415887850467289,0.8275154004106776,546,0.7993099317047403,0.8,1
0.8125,0.9415887850467289,0.8722943722943723,496,0.8042478476574447,0.8,2
0.8626609442060086,0.9392523364485982,0.8993288590604027,466,0.813866408969979,0.8,3
0.88470066518847,0.9322429906542056,0.9078498293515358,451,0.8100183902390264,0.8,4
0.9254079254079254,0.927570093457944,0.9264877479579929,429,0.807772216747559,0.8,5
0.7394495412844037,0.9415887850467289,0.828365878725591,545,0.7993099317047403,0.85,1
0.8125,0.9415887850467289,0.8722943722943723,496,0.8042478476574447,0.85,2
0.8626609442060086,0.9392523364485982,0.8993288590604027,466,0.813866408969979,0.85,3
0.88470066518847,0.9322429906542056,0.9078498293515358,451,0.8100183902390264,0.85,4
0.9254079254079254,0.927570093457944,0.9264877479579929,429,0.807772216747559,0.85,5
0.7486033519553073,0.9392523364485982,0.8331606217616582,537,0.7997986283360612,0.88,1
0.8204081632653061,0.9392523364485982,0.8758169934640523,490,0.8048312194333561,0.88,2
0.8698481561822126,0.9369158878504673,0.9021372328458942,461,0.8145845188519937,0.88,3
0.8903803131991052,0.9299065420560748,0.9097142857142858,447,0.8107603138719564,0.88,4
0.927400468384075,0.9252336448598131,0.9263157894736842,427,0.8124316205541839,0.88,5
0.75,0.9392523364485982,0.8340248962655603,536,0.7997986283360612,0.92,1
0.8220858895705522,0.9392523364485982,0.8767720828789531,489,0.8048312194333561,0.92,2
0.8717391304347826,0.9369158878504673,0.9031531531531531,460,0.8145845188519937,0.92,3
0.8903803131991052,0.9299065420560748,0.9097142857142858,447,0.8107603138719564,0.92,4
0.927400468384075,0.9252336448598131,0.9263157894736842,427,0.8124316205541839,0.92,5
0.7518796992481203,0.9345794392523364,0.8333333333333334,532,0.7997986283360612,0.95,1
0.8247422680412371,0.9345794392523364,0.8762322015334064,485,0.8048312194333561,0.95,2
0.8730853391684902,0.9322429906542056,0.9016949152542373,457,0.8145845188519937,0.95,3
0.8918918918918919,0.9252336448598131,0.908256880733945,444,0.8107603138719564,0.95,4
0.9270588235294117,0.9205607476635514,0.9237983587338804,425,0.8124316205541839,0.95,5
0.8016701461377871,0.897196261682243,0.8467475192943772,479,0.836096021936217,0.98,1
0.8687782805429864,0.897196261682243,0.8827586206896552,442,0.836096021936217,0.98,2
0.9097387173396675,0.8948598130841121,0.9022379269729094,421,0.836096021936217,0.98,3
0.9245742092457421,0.8878504672897196,0.9058402860548271,411,0.8324102231727163,0.98,4
0.9521410579345088,0.883177570093458,0.9163636363636364,397,0.8250625522660033,0.98,5
