label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper
scale-4-greedy-t1,20,0.2824,0.2399,0.3312,0.1702,0.1408,0.206,0.8276,0.7754,0.8742
