label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,mcc_boot_mean,sensitivity_boot_mean,specificity_boot_mean,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
MINIMAL-t1.0-3of10,20,0.536,0.4919,0.5782,0.4042,0.3609,0.448,0.7954,0.7505,0.8337,0.1734,0.091,0.2587,0.869,0.2713,0.1729,0.8686,0.2715,normal,False,0.19301848049281314,487,zero_fraction_heuristic,
MINIMAL-t1.0-3of10,30,0.5964,0.5539,0.6372,0.4498,0.4053,0.4938,0.8851,0.8492,0.9153,0.1734,0.091,0.2587,0.869,0.2713,0.1729,0.8686,0.2715,normal,False,0.19507186858316222,487,zero_fraction_heuristic,
MINIMAL-t1.0-3of10,40,0.6088,0.5664,0.6483,0.4591,0.4141,0.5034,0.9034,0.8703,0.9306,0.1734,0.091,0.2587,0.869,0.2713,0.1729,0.8686,0.2715,normal,False,0.1971252566735113,487,zero_fraction_heuristic,
MINIMAL-t1.0-3of10,50,0.6135,0.571,0.652,0.4626,0.4181,0.5068,0.9103,0.879,0.9364,0.1734,0.091,0.2587,0.869,0.2713,0.1729,0.8686,0.2715,normal,False,0.19917864476386038,487,zero_fraction_heuristic,
