precision,recall,f1,n_detections,mcc,prob_t,min_votes
0.04461856567635216,0.9579439252336449,0.08526567536653842,9189,0.1652019782612357,0.0,1
0.1657095980311731,0.9439252336448598,0.2819260293091417,2438,0.3103438351156349,0.0,2
0.275,0.9252336448598131,0.423982869379015,1440,0.3960169781612873,0.0,3
0.37156398104265403,0.9158878504672897,0.5286581254214431,1055,0.49270427781484183,0.0,4
0.4725943970767357,0.9065420560747663,0.6212970376301041,821,0.560748757241745,0.0,5
0.5657311669128509,0.8948598130841121,0.6932126696832579,677,0.6190956824456763,0.0,6
0.6439522998296422,0.883177570093458,0.7448275862068965,587,0.6331808346658031,0.0,7
0.7142857142857143,0.852803738317757,0.7774227902023428,511,0.651348090280359,0.0,8
0.7977011494252874,0.8107476635514018,0.8041714947856315,435,0.7230433367321899,0.0,9
0.8729281767955801,0.7383177570093458,0.8,362,0.7143195043077153,0.0,10
0.061754491922089684,0.955607476635514,0.11601191320380089,6623,0.21557064936500847,0.05,1
0.19901234567901235,0.9415887850467289,0.3285772523440685,2025,0.3735818294996823,0.05,2
0.32087733549959385,0.9228971962616822,0.4761904761904763,1231,0.4602903150054592,0.05,3
0.41595744680851066,0.9135514018691588,0.5716374269005847,940,0.5415568044304377,0.05,4
0.5125827814569537,0.9042056074766355,0.6542688081149619,755,0.5982470836001778,0.05,5
0.6053882725832013,0.8925233644859814,0.7214353163361663,631,0.6512334790608865,0.05,6
0.6780575539568345,0.8808411214953271,0.766260162601626,556,0.6760719032161762,0.05,7
0.7474332648870636,0.8504672897196262,0.7956284153005465,487,0.6924532628467187,0.05,8
0.8257756563245824,0.8084112149532711,0.8170011806375442,419,0.7521575660887078,0.05,9
0.8873239436619719,0.735981308411215,0.8045977011494253,355,0.7325972412742582,0.05,10
0.11347121296813863,0.9485981308411215,0.20269595606590118,3578,0.3495720315212573,0.1,1
0.27291381668946646,0.9322429906542056,0.42222222222222217,1462,0.5415568044304377,0.1,2
0.4,0.9158878504672897,0.5568181818181819,980,0.6331311887973017,0.1,3
0.496790757381258,0.9042056074766355,0.6412593206296603,779,0.686005656343691,0.1,4
0.5901386748844376,0.8948598130841121,0.7112349117920149,649,0.7162823523335778,0.1,5
0.6725978647686833,0.883177570093458,0.7636363636363637,562,0.7398589409947692,0.1,6
0.7430278884462151,0.8714953271028038,0.8021505376344086,502,0.7478523154772752,0.1,7
0.7982261640798226,0.8411214953271028,0.8191126279863482,451,0.7478384275459891,0.1,8
0.8571428571428571,0.7990654205607477,0.8270858524788391,399,0.7791505324063122,0.1,9
0.9040697674418605,0.7266355140186916,0.8056994818652851,344,0.7399288651770902,0.1,10
0.17576028622540252,0.9182242990654206,0.29504504504504503,2236,0.6832727602066764,0.15,1
0.34754990925589835,0.8948598130841121,0.5006535947712418,1102,0.7520328921291811,0.15,2
0.4820971867007673,0.8808411214953271,0.6231404958677685,782,0.7945199763741144,0.15,3
0.5791925465838509,0.8714953271028038,0.6958955223880596,644,0.7993099317047403,0.15,4
0.6541889483065954,0.8574766355140186,0.7421638018200202,561,0.8003460550163107,0.15,5
0.7322515212981744,0.8434579439252337,0.7839305103148752,493,0.7925677986087923,0.15,6
0.8004484304932735,0.8341121495327103,0.816933638443936,446,0.7977729470131616,0.15,7
0.854679802955665,0.8107476635514018,0.8321342925659472,406,0.7901034557849916,0.15,8
0.8991825613079019,0.7710280373831776,0.8301886792452832,367,0.7936665403820272,0.15,9
0.9318885448916409,0.7032710280373832,0.8015978695073236,323,0.7506616196980723,0.15,10
0.18134957825679476,0.9042056074766355,0.30210772833723654,2134,0.7061987219741951,0.2,1
0.3559322033898305,0.883177570093458,0.5073825503355704,1062,0.7727096304288639,0.2,2
0.495364238410596,0.8738317757009346,0.63229078613694,755,0.8032585684394552,0.2,3
0.592948717948718,0.8644859813084113,0.7034220532319392,624,0.8037238362767971,0.2,4
0.6678899082568808,0.8504672897196262,0.7482014388489209,545,0.8048312194333561,0.2,5
0.7442827442827443,0.8364485981308412,0.7876787678767876,481,0.7970828159413165,0.2,6
0.8100686498855835,0.8271028037383178,0.8184971098265895,437,0.8023472849608585,0.2,7
0.8625,0.8060747663551402,0.8333333333333334,400,0.7993364508831269,0.2,8
0.8986301369863013,0.7663551401869159,0.8272383354350568,365,0.7936665403820272,0.2,9
0.9314641744548287,0.6985981308411215,0.7983978638184246,321,0.7506616196980723,0.2,10
0.19346195069667738,0.8434579439252337,0.3147340889276373,1866,0.7604240882103478,0.25,1
0.3667711598746082,0.8200934579439252,0.5068592057761733,957,0.7993099317047403,0.25,2
0.5072886297376094,0.8130841121495327,0.6247755834829444,686,0.8023472849608585,0.25,3
0.6052631578947368,0.8060747663551402,0.6913827655310621,570,0.8031364292551322,0.25,4
0.6813627254509018,0.794392523364486,0.7335490830636462,499,0.7993364508831269,0.25,5
0.7556053811659192,0.7873831775700935,0.7711670480549198,446,0.7955442502349263,0.25,6
0.8170731707317073,0.7827102803738317,0.7995226730310262,410,0.8049026751860122,0.25,7
0.8670212765957447,0.7616822429906542,0.8109452736318408,376,0.7984307358455344,0.25,8
0.906158357771261,0.7219626168224299,0.8036410923276982,341,0.7897009860099898,0.25,9
0.9370860927152318,0.6612149532710281,0.7753424657534247,302,0.7499309161601734,0.25,10
0.1936695278969957,0.8434579439252337,0.3150087260034904,1864,0.7604240882103478,0.3,1
0.3675392670157068,0.8200934579439252,0.5075921908893709,955,0.7993099317047403,0.3,2
0.5065693430656935,0.8107476635514018,0.6235399820305481,685,0.8023472849608585,0.3,3
0.6045694200351494,0.8037383177570093,0.6900702106318957,569,0.8031364292551322,0.3,4
0.6807228915662651,0.7920560747663551,0.7321814254859611,498,0.7993364508831269,0.3,5
0.755056179775281,0.7850467289719626,0.7697594501718213,445,0.7955442502349263,0.3,6
0.8166259168704156,0.780373831775701,0.7980884109916369,409,0.8049026751860122,0.3,7
0.8666666666666667,0.7593457943925234,0.8094645080946451,375,0.7984307358455344,0.3,8
0.9058823529411765,0.719626168224299,0.8020833333333333,340,0.7897009860099898,0.3,9
0.9368770764119602,0.6588785046728972,0.7736625514403292,301,0.7499309161601734,0.3,10
0.19373988127361036,0.8387850467289719,0.31477422183252957,1853,0.7685663105643621,0.35,1
0.3681434599156118,0.8154205607476636,0.5072674418604651,948,0.8037238362767971,0.35,2
0.5058823529411764,0.8037383177570093,0.6209386281588448,680,0.7985238948380223,0.35,3
0.6046099290780141,0.7967289719626168,0.6875,564,0.7993364508831269,0.35,4
0.680161943319838,0.7850467289719626,0.7288503253796096,494,0.7955442502349263,0.35,5
0.7551020408163265,0.7780373831775701,0.7663981588032219,441,0.7917596792792316,0.35,6
0.817283950617284,0.7733644859813084,0.794717887154862,405,0.8011498028983806,0.35,7
0.8682795698924731,0.7546728971962616,0.8075,372,0.7947163295770714,0.35,8
0.9053254437869822,0.7149532710280374,0.7989556135770235,338,0.7860546779732189,0.35,9
0.9364548494983278,0.6542056074766355,0.7702888583218706,299,0.7463495326171404,0.35,10
0.1937059142702116,0.8341121495327103,0.3143989431968296,1843,0.7767725141356939,0.4,1
0.36903499469777307,0.8130841121495327,0.5076586433260394,943,0.7997986283360612,0.4,2
0.5051546391752577,0.8014018691588785,0.6196928635953026,679,0.7985238948380223,0.4,3
0.6039076376554174,0.794392523364486,0.686175580221998,563,0.7993364508831269,0.4,4
0.6795131845841785,0.7827102803738317,0.727470141150923,493,0.7955442502349263,0.4,5
0.7545454545454545,0.7757009345794392,0.7649769585253456,440,0.7879825904613785,0.4,6
0.8168316831683168,0.7710280373831776,0.7932692307692307,404,0.7974044723914159,0.4,7
0.8679245283018868,0.7523364485981309,0.8060075093867334,371,0.7910090774304381,0.4,8
0.9053254437869822,0.7149532710280374,0.7989556135770235,338,0.7860546779732189,0.4,9
0.9364548494983278,0.6542056074766355,0.7702888583218706,299,0.7463495326171404,0.4,10
0.19549295774647887,0.8107476635514018,0.31502496595551516,1775,0.7809231494855547,0.5,1
0.37073707370737075,0.7873831775700935,0.5041136873597607,909,0.7886910194269852,0.5,2
0.5060975609756098,0.7757009345794392,0.6125461254612546,656,0.7842128366711053,0.5,3
0.6040515653775322,0.7663551401869159,0.6755921730175076,543,0.7851806440711893,0.5,4
0.6785714285714286,0.7546728971962616,0.7146017699115043,476,0.7777082720743123,0.5,5
0.7511737089201878,0.7476635514018691,0.7494145199063232,426,0.7777082720743123,0.5,6
0.8153846153846154,0.7429906542056075,0.7775061124694377,390,0.783615475521878,0.5,7
0.8687150837988827,0.7266355140186916,0.7913486005089059,358,0.7774813284810921,0.5,8
0.9051987767584098,0.6915887850467289,0.7841059602649006,327,0.7679190232807174,0.5,9
0.9377162629757786,0.633177570093458,0.7559274755927476,289,0.7249636862389158,0.5,10
0.19571347997743938,0.8107476635514018,0.3153112221717402,1773,0.7809231494855547,0.65,1
0.37073707370737075,0.7873831775700935,0.5041136873597607,909,0.7886910194269852,0.65,2
0.5060975609756098,0.7757009345794392,0.6125461254612546,656,0.7842128366711053,0.65,3
0.6040515653775322,0.7663551401869159,0.6755921730175076,543,0.7851806440711893,0.65,4
0.6785714285714286,0.7546728971962616,0.7146017699115043,476,0.7777082720743123,0.65,5
0.7511737089201878,0.7476635514018691,0.7494145199063232,426,0.7777082720743123,0.65,6
0.8153846153846154,0.7429906542056075,0.7775061124694377,390,0.783615475521878,0.65,7
0.8687150837988827,0.7266355140186916,0.7913486005089059,358,0.7774813284810921,0.65,8
0.9051987767584098,0.6915887850467289,0.7841059602649006,327,0.7679190232807174,0.65,9
0.9377162629757786,0.633177570093458,0.7559274755927476,289,0.7249636862389158,0.65,10
0.19535673839184597,0.8060747663551402,0.31449407474931634,1766,0.7850981183165748,0.7,1
0.37057522123893805,0.7827102803738317,0.5030030030030029,904,0.7932209725360136,0.7,2
0.5053598774885145,0.7710280373831776,0.61054579093432,653,0.7842128366711053,0.7,3
0.6025878003696857,0.7616822429906542,0.6728586171310629,541,0.7851806440711893,0.7,4
0.6772151898734177,0.75,0.7117516629711751,474,0.7777082720743123,0.7,5
0.75,0.7429906542056075,0.7464788732394365,424,0.7777082720743123,0.7,6
0.8144329896907216,0.7383177570093458,0.7745098039215687,388,0.783615475521878,0.7,7
0.8679775280898876,0.7219626168224299,0.7882653061224488,356,0.7738309208753833,0.7,8
0.9046153846153846,0.6869158878504673,0.7808764940239044,325,0.7643101321324025,0.7,9
0.9372822299651568,0.6285046728971962,0.7524475524475523,287,0.7214152050974048,0.7,10
0.19568916619398752,0.8060747663551402,0.314924691921497,1763,0.7892904323507803,0.75,1
0.3709856035437431,0.7827102803738317,0.5033809166040571,903,0.7977729470131616,0.75,2
0.5053598774885145,0.7710280373831776,0.61054579093432,653,0.7842128366711053,0.75,3
0.6025878003696857,0.7616822429906542,0.6728586171310629,541,0.7851806440711893,0.75,4
0.6772151898734177,0.75,0.7117516629711751,474,0.7777082720743123,0.75,5
0.75,0.7429906542056075,0.7464788732394365,424,0.7777082720743123,0.75,6
0.8144329896907216,0.7383177570093458,0.7745098039215687,388,0.783615475521878,0.75,7
0.8679775280898876,0.7219626168224299,0.7882653061224488,356,0.7738309208753833,0.75,8
0.9046153846153846,0.6869158878504673,0.7808764940239044,325,0.7643101321324025,0.75,9
0.9372822299651568,0.6285046728971962,0.7524475524475523,287,0.7214152050974048,0.75,10
0.19567757009345793,0.7827102803738317,0.3130841121495327,1712,0.7977281412399648,0.8,1
0.3707093821510298,0.7570093457943925,0.49769585253456217,874,0.8031364292551322,0.8,2
0.5031545741324921,0.7453271028037384,0.6007532956685498,634,0.7899358640137388,0.8,3
0.601145038167939,0.735981308411215,0.661764705882353,524,0.7873088393241587,0.8,4
0.6768558951965066,0.7242990654205608,0.6997742663656886,458,0.7799288466017947,0.8,5
0.7506112469437652,0.7172897196261683,0.7335722819593787,409,0.7799288466017947,0.8,6
0.8155080213903744,0.7126168224299065,0.7605985037406484,374,0.7811381115596777,0.8,7
0.8713450292397661,0.6962616822429907,0.7740259740259741,342,0.7715338161153961,0.8,8
0.9044585987261147,0.6635514018691588,0.7654986522911051,314,0.7535175345515921,0.8,9
0.9386281588447654,0.6074766355140186,0.7375886524822696,277,0.7107942035275229,0.8,10
0.19613583138173302,0.7827102803738317,0.31367041198501877,1708,0.7977281412399648,0.85,1
0.3711340206185567,0.7570093457943925,0.4980784012298232,873,0.8031364292551322,0.85,2
0.5039494470774092,0.7453271028037384,0.6013195098963242,633,0.7899358640137388,0.85,3
0.601145038167939,0.735981308411215,0.661764705882353,524,0.7873088393241587,0.85,4
0.6768558951965066,0.7242990654205608,0.6997742663656886,458,0.7799288466017947,0.85,5
0.7506112469437652,0.7172897196261683,0.7335722819593787,409,0.7799288466017947,0.85,6
0.8155080213903744,0.7126168224299065,0.7605985037406484,374,0.7811381115596777,0.85,7
0.8713450292397661,0.6962616822429907,0.7740259740259741,342,0.7715338161153961,0.85,8
0.9044585987261147,0.6635514018691588,0.7654986522911051,314,0.7535175345515921,0.85,9
0.9386281588447654,0.6074766355140186,0.7375886524822696,277,0.7107942035275229,0.85,10
0.20116429495472185,0.7266355140186916,0.315096251266464,1546,0.7896240740398363,0.9,1
0.3778337531486146,0.7009345794392523,0.4909983633387889,794,0.7804502712102493,0.9,2
0.5043177892918825,0.6822429906542056,0.5799404170804369,579,0.7640123626590537,0.9,3
0.6071428571428571,0.6752336448598131,0.6393805309734513,476,0.75429936121788,0.9,4
0.6843373493975904,0.6635514018691588,0.6737841043890865,415,0.7470293672888138,0.9,5
