R_m,TP,FP,FN,n_ref_student_only,n_reviewer_promoted_at_R,n_phantom_duplicates_dropped,n_ref_extended,precision,precision_CI_lo,precision_CI_hi,recall,recall_CI_lo,recall_CI_hi,F1,F1_CI_lo,F1_CI_hi,MCC,MCC_CI_lo,MCC_CI_hi,tile_TP,tile_TN,tile_FP,tile_FN,sensitivity,specificity
5,326,4354,4684,4731,279,0,5010,0.06965811965811966,0.0621586699576997,0.07720359611485798,0.06506986027944112,0.05802731832559799,0.07217113460426226,0.0672858617131063,0.06010648762789248,0.07462220066887158,0.7119504066553468,0.6986517041765334,0.7248377660272247,2486,4839,178,1038,0.7054483541430193,0.9645206298584812
10,1104,3576,3906,4731,279,0,5010,0.2358974358974359,0.223053712522576,0.24871956726091202,0.22035928143712574,0.20772456910439702,0.23274023265259575,0.22786377708978328,0.21553923671084252,0.24022070479783694,0.7119504066553468,0.6986517041765334,0.7248377660272247,2486,4839,178,1038,0.7054483541430193,0.9645206298584812
15,1950,2730,3060,4731,279,0,5010,0.4166666666666667,0.4014740072812129,0.4314766153053041,0.38922155688622756,0.3742507428345113,0.4037706757571186,0.4024767801857585,0.3880877694153574,0.4163385190967082,0.7119504066553468,0.6986517041765334,0.7248377660272247,2486,4839,178,1038,0.7054483541430193,0.9645206298584812
20,2646,2034,2364,4731,279,0,5010,0.5653846153846154,0.5503498953913422,0.580074067730173,0.5281437125748503,0.5126381952795265,0.5433153349156118,0.5461300309597523,0.531759738668256,0.5597934007010746,0.7119504066553468,0.6986517041765334,0.7248377660272247,2486,4839,178,1038,0.7054483541430193,0.9645206298584812
25,3166,1514,1844,4731,279,0,5010,0.6764957264957265,0.6621756796663049,0.6903868779051788,0.631936127744511,0.6169497710206084,0.646713766695601,0.6534571723426212,0.6400161217145558,0.6663172786379478,0.7119504066553468,0.6986517041765334,0.7248377660272247,2486,4839,178,1038,0.7054483541430193,0.9645206298584812
30,3478,1202,1532,4731,279,0,5010,0.7431623931623932,0.7295375585037239,0.7561710991404036,0.6942115768463074,0.6796694196311124,0.7079735599500135,0.7178534571723427,0.7052021643188935,0.7294682439127209,0.7119504066553468,0.6986517041765334,0.7248377660272247,2486,4839,178,1038,0.7054483541430193,0.9645206298584812
35,3666,1014,1344,4731,279,0,5010,0.7833333333333333,0.7705977984794085,0.7955231265626571,0.7317365269461078,0.7180254350974666,0.7451800316350241,0.7566563467492261,0.7452911663334214,0.7674372630566401,0.7119504066553468,0.6986517041765334,0.7248377660272247,2486,4839,178,1038,0.7054483541430193,0.9645206298584812
40,3777,903,1233,4731,279,0,5010,0.8070512820512821,0.7947588179254544,0.8188466743096684,0.7538922155688623,0.7404577897771858,0.7668971076762574,0.7795665634674923,0.7688537191973113,0.7896998880093923,0.7119504066553468,0.6986517041765334,0.7248377660272247,2486,4839,178,1038,0.7054483541430193,0.9645206298584812
45,3837,843,1173,4731,279,0,5010,0.8198717948717948,0.8080137133061924,0.8313226271807009,0.7658682634730539,0.7527472527472527,0.7789731103000597,0.7919504643962848,0.7817895372577089,0.801733984978459,0.7119504066553468,0.6986517041765334,0.7248377660272247,2486,4839,178,1038,0.7054483541430193,0.9645206298584812
50,3881,799,1129,4731,279,0,5010,0.8292735042735043,0.8177478586206932,0.8403190093390607,0.7746506986027945,0.7614312105530987,0.7875030694221808,0.8010319917440661,0.7911378085774979,0.810535986806861,0.7119504066553468,0.6986517041765334,0.7248377660272247,2486,4839,178,1038,0.7054483541430193,0.9645206298584812
75,3956,724,1054,4731,279,0,5010,0.8452991452991453,0.8341416474924628,0.8558618647789118,0.7896207584830339,0.7767665979960221,0.8021512312630221,0.8165118679050567,0.8068855726954318,0.8256323543758689,0.7119504066553468,0.6986517041765334,0.7248377660272247,2486,4839,178,1038,0.7054483541430193,0.9645206298584812
100,3973,707,1037,4731,279,0,5010,0.8489316239316239,0.8378775677304485,0.859371662834259,0.7930139720558882,0.7802174495534709,0.8054822855758051,0.8200206398348814,0.8105608466876105,0.8290082078324871,0.7119504066553468,0.6986517041765334,0.7248377660272247,2486,4839,178,1038,0.7054483541430193,0.9645206298584812
125,3986,694,1024,4731,279,0,5010,0.8517094017094017,0.8408370154283377,0.8620103704768862,0.7956087824351298,0.7828422259668478,0.8079254264874495,0.822703818369453,0.8133315201295092,0.8315627234629983,0.7119504066553468,0.6986517041765334,0.7248377660272247,2486,4839,178,1038,0.7054483541430193,0.9645206298584812
150,3992,688,1018,4731,279,0,5010,0.852991452991453,0.8421277451080863,0.8632906941227023,0.7968063872255489,0.7840062349138601,0.8091038979548352,0.8239422084623322,0.8146508828250402,0.8327351255337964,0.7119504066553468,0.6986517041765334,0.7248377660272247,2486,4839,178,1038,0.7054483541430193,0.9645206298584812
