R_m,TP,FP,FN,n_ref_student_only,n_reviewer_promoted_at_R,n_ref_extended,precision,precision_CI_lo,precision_CI_hi,recall,recall_CI_lo,recall_CI_hi,F1,F1_CI_lo,F1_CI_hi
50,3797,367,1275,4746,326,5072,0.9118635926993276,0.9025829200985419,0.9209966012046449,0.7486198738170347,0.7343894156102266,0.762546622850718,0.8222174101342573,0.8120335247516275,0.8319660139931719
75,3817,347,1280,4746,351,5097,0.9166666666666666,0.9075364744749876,0.9255223524776048,0.7488718854227977,0.7346769840206239,0.762824536344507,0.824317028398661,0.8141853373254071,0.8339454034347031
100,3837,327,1292,4746,383,5129,0.9214697406340058,0.9125328512262288,0.9302384222801314,0.7480990446480795,0.7339693605517102,0.7620491365775232,0.8257828473044226,0.815724801887226,0.8353820607065914
125,3848,316,1298,4746,400,5146,0.9241114313160422,0.9152935411500562,0.9328397240786078,0.7477652545666537,0.7336565119730031,0.7617308040824112,0.8266380236305048,0.8165495004464812,0.8362223018726535
150,3854,310,1300,4746,408,5154,0.925552353506244,0.9168226168790745,0.9341375880973313,0.7477687233216919,0.7335859990592741,0.7616879076718346,0.8272161408027474,0.8171900307625151,0.83681614498074
