label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
r1-hn-heavy-greedy-t3,20,0.6168,0.5612,0.6701,0.7187,0.6677,0.7671,0.5402,0.4715,0.6043,sparse_cross_grid,False,0.5400410677618069,487,zero_fraction_heuristic,
r1-hn-heavy-greedy-t3,30,0.6798,0.6237,0.7292,0.792,0.7461,0.8343,0.5954,0.5225,0.6593,sparse_cross_grid,False,0.5400410677618069,487,zero_fraction_heuristic,
r1-hn-heavy-greedy-t3,40,0.6955,0.6412,0.7441,0.8104,0.7666,0.8504,0.6092,0.5373,0.6731,sparse_cross_grid,False,0.5400410677618069,487,zero_fraction_heuristic,
r1-hn-heavy-greedy-t3,50,0.7034,0.6502,0.7503,0.8196,0.7764,0.8584,0.6161,0.5443,0.6787,sparse_cross_grid,False,0.5400410677618069,487,zero_fraction_heuristic,
