threshold,n_accepted,precision,recall,f1,f1_ci_lower,f1_ci_upper,p_ci_lower,p_ci_upper,r_ci_lower,r_ci_upper
0.0,946,0.482,0.846,0.6141,0.5525,0.6675,0.4145,0.5437,0.7956,0.8875
0.05,737,0.616,0.8423,0.7116,0.6557,0.7586,0.5476,0.68,0.7939,0.8834
0.1,613,0.7325,0.833,0.7795,0.7366,0.817,0.6814,0.7804,0.7835,0.8757
0.15,516,0.8411,0.8052,0.8227,0.7838,0.8598,0.8009,0.8771,0.7541,0.8535
0.2,514,0.8405,0.8015,0.8205,0.7805,0.858,0.8009,0.8765,0.75,0.85
0.25,474,0.8481,0.7458,0.7937,0.7502,0.8349,0.8083,0.8857,0.6907,0.7975
0.3,474,0.8481,0.7458,0.7937,0.7502,0.8349,0.8083,0.8857,0.6907,0.7975
0.35,468,0.8504,0.7384,0.7905,0.745,0.8328,0.8094,0.8885,0.6822,0.7917
0.4,468,0.8504,0.7384,0.7905,0.745,0.8328,0.8094,0.8885,0.6822,0.7917
0.45,444,0.8581,0.7069,0.7752,0.7302,0.8185,0.8179,0.8967,0.6501,0.7614
0.5,444,0.8581,0.7069,0.7752,0.7302,0.8185,0.8179,0.8967,0.6501,0.7614
0.55,444,0.8581,0.7069,0.7752,0.7302,0.8185,0.8179,0.8967,0.6501,0.7614
0.6,444,0.8581,0.7069,0.7752,0.7302,0.8185,0.8179,0.8967,0.6501,0.7614
0.65,444,0.8581,0.7069,0.7752,0.7302,0.8185,0.8179,0.8967,0.6501,0.7614
0.7,443,0.86,0.7069,0.776,0.7311,0.8186,0.8202,0.8973,0.6501,0.7614
0.75,439,0.861,0.7013,0.773,0.7267,0.8174,0.8213,0.8973,0.6456,0.7566
0.8,435,0.8621,0.6957,0.77,0.7235,0.8139,0.8223,0.8983,0.6397,0.7518
0.85,433,0.8614,0.692,0.7675,0.723,0.8112,0.8217,0.8979,0.6362,0.7462
0.9,382,0.8743,0.6197,0.7253,0.678,0.7685,0.8333,0.9119,0.5634,0.6757
0.95,377,0.8727,0.6104,0.7183,0.6714,0.763,0.8316,0.9105,0.5553,0.666
1.0,255,0.8824,0.4174,0.5668,0.5189,0.6147,0.8321,0.9264,0.3697,0.4678
