threshold,n_accepted,precision,recall,f1,f1_ci_lower,f1_ci_upper,p_ci_lower,p_ci_upper,r_ci_lower,r_ci_upper
0.0,367,0.921,0.777,0.8429,0.8048,0.8787,0.8872,0.9523,0.7198,0.8313
0.05,351,0.9487,0.7655,0.8473,0.8092,0.8818,0.9213,0.9719,0.7108,0.8184
0.1,351,0.9487,0.7655,0.8473,0.8092,0.8818,0.9213,0.9719,0.7108,0.8184
0.15,348,0.9569,0.7655,0.8506,0.8127,0.8853,0.9335,0.9773,0.7108,0.8184
0.2,348,0.9569,0.7655,0.8506,0.8127,0.8853,0.9335,0.9773,0.7108,0.8184
0.25,348,0.9569,0.7655,0.8506,0.8127,0.8853,0.9335,0.9773,0.7108,0.8184
0.3,348,0.9569,0.7655,0.8506,0.8127,0.8853,0.9335,0.9773,0.7108,0.8184
0.35,348,0.9569,0.7655,0.8506,0.8127,0.8853,0.9335,0.9773,0.7108,0.8184
0.4,348,0.9569,0.7655,0.8506,0.8127,0.8853,0.9335,0.9773,0.7108,0.8184
0.45,348,0.9569,0.7655,0.8506,0.8127,0.8853,0.9335,0.9773,0.7108,0.8184
0.5,348,0.9569,0.7655,0.8506,0.8127,0.8853,0.9335,0.9773,0.7108,0.8184
0.55,348,0.9569,0.7655,0.8506,0.8127,0.8853,0.9335,0.9773,0.7108,0.8184
0.6,348,0.9569,0.7655,0.8506,0.8127,0.8853,0.9335,0.9773,0.7108,0.8184
0.65,348,0.9569,0.7655,0.8506,0.8127,0.8853,0.9335,0.9773,0.7108,0.8184
0.7,348,0.9569,0.7655,0.8506,0.8127,0.8853,0.9335,0.9773,0.7108,0.8184
0.75,348,0.9569,0.7655,0.8506,0.8127,0.8853,0.9335,0.9773,0.7108,0.8184
0.8,348,0.9569,0.7655,0.8506,0.8127,0.8853,0.9335,0.9773,0.7108,0.8184
0.85,348,0.9569,0.7655,0.8506,0.8127,0.8853,0.9335,0.9773,0.7108,0.8184
0.9,348,0.9569,0.7655,0.8506,0.8127,0.8853,0.9335,0.9773,0.7108,0.8184
0.95,341,0.956,0.7494,0.8402,0.8016,0.8762,0.9318,0.9769,0.6953,0.8044
1.0,30,0.9333,0.0644,0.1204,0.0753,0.163,0.8213,1.0,0.0393,0.0894
