label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
scale-4-greedy-t5,20,0.5082,0.4379,0.5739,0.8857,0.8285,0.9289,0.3563,0.2929,0.4184,sparse_cross_grid,False,0.5831622176591376,487,zero_fraction_heuristic,
scale-4-greedy-t5,30,0.541,0.47,0.6056,0.9429,0.8983,0.9719,0.3793,0.3144,0.4439,sparse_cross_grid,False,0.5831622176591376,487,zero_fraction_heuristic,
scale-4-greedy-t5,40,0.5475,0.4762,0.6123,0.9543,0.913,0.9798,0.3839,0.3187,0.4484,sparse_cross_grid,False,0.5831622176591376,487,zero_fraction_heuristic,
scale-4-greedy-t5,50,0.5508,0.4809,0.6143,0.96,0.9209,0.9831,0.3862,0.322,0.4504,sparse_cross_grid,False,0.5831622176591376,487,zero_fraction_heuristic,
