R_m,TP,FP,FN,n_ref_student_only,n_reviewer_promoted_at_R,n_phantom_duplicates_dropped,n_ref_extended,precision,precision_CI_lo,precision_CI_hi,recall,recall_CI_lo,recall_CI_hi,F1,F1_CI_lo,F1_CI_hi,MCC,MCC_CI_lo,MCC_CI_hi,tile_TP,tile_TN,tile_FP,tile_FN,sensitivity,specificity
5,650,9520,4360,4731,279,0,5010,0.063913470993117,0.058373553253819335,0.06948611774357269,0.12974051896207583,0.11948916086497832,0.13974433420994492,0.08563899868247694,0.07847811804534013,0.09262154401539942,0.10785308896476192,0.08750380813394375,0.1285241966641895,2873,1396,3621,651,0.815266742338252,0.2782539366155073
10,1655,8515,3355,4731,279,0,5010,0.16273352999016716,0.15336006050820367,0.17224083937256965,0.33033932135728544,0.3151809439486005,0.34554788181302387,0.21805006587615283,0.20682305615091204,0.22931800412296013,0.10785308896476192,0.08750380813394375,0.1285241966641895,2873,1396,3621,651,0.815266742338252,0.2782539366155073
15,2497,7673,2513,4731,279,0,5010,0.2455260570304818,0.2338005783776595,0.25732776877682734,0.49840319361277446,0.4820299108844722,0.5151874006916534,0.3289855072463768,0.31594410069613327,0.34228335436614943,0.10785308896476192,0.08750380813394375,0.1285241966641895,2873,1396,3621,651,0.815266742338252,0.2782539366155073
20,3059,7111,1951,4731,279,0,5010,0.3007866273352999,0.28745352433633165,0.3141007242438652,0.6105788423153693,0.5941849062653736,0.6270502396757951,0.40303030303030307,0.3890615727428734,0.4170520624068434,0.10785308896476192,0.08750380813394375,0.1285241966641895,2873,1396,3621,651,0.815266742338252,0.2782539366155073
25,3370,6800,1640,4731,279,0,5010,0.33136676499508355,0.3174066695126691,0.3451378268102784,0.6726546906187625,0.6568975235699882,0.6883509372880616,0.44400527009222657,0.429599840691238,0.4581536364477126,0.10785308896476192,0.08750380813394375,0.1285241966641895,2873,1396,3621,651,0.815266742338252,0.2782539366155073
30,3529,6641,1481,4731,279,0,5010,0.3470009832841691,0.3326797894660998,0.3612659465704581,0.7043912175648702,0.6891646866910535,0.7194857564933499,0.4649538866930172,0.4502954904060307,0.479267032591155,0.10785308896476192,0.08750380813394375,0.1285241966641895,2873,1396,3621,651,0.815266742338252,0.2782539366155073
35,3611,6559,1399,4731,279,0,5010,0.35506391347099314,0.34066554398752036,0.36936238483680184,0.7207584830339321,0.7057487610848444,0.7355959467726798,0.47575757575757577,0.46101134579821823,0.4901358369199016,0.10785308896476192,0.08750380813394375,0.1285241966641895,2873,1396,3621,651,0.815266742338252,0.2782539366155073
40,3642,6528,1368,4731,279,0,5010,0.35811209439528024,0.3436222699948189,0.372440672976573,0.7269461077844311,0.7120968429792005,0.7418174610508419,0.47984189723320164,0.4650660326415474,0.4942656787653717,0.10785308896476192,0.08750380813394375,0.1285241966641895,2873,1396,3621,651,0.815266742338252,0.2782539366155073
45,3658,6512,1352,4731,279,0,5010,0.35968534906588007,0.345127299890252,0.37399602311884717,0.7301397205588822,0.7153781550939367,0.7449026571360817,0.4819499341238472,0.4671347049669651,0.49643457581597783,0.10785308896476192,0.08750380813394375,0.1285241966641895,2873,1396,3621,651,0.815266742338252,0.2782539366155073
50,3666,6504,1344,4731,279,0,5010,0.36047197640117995,0.3459625897735386,0.3748779792149208,0.7317365269461078,0.716973204359666,0.7464953449002489,0.48300395256917,0.4681813101198223,0.4975008138201013,0.10785308896476192,0.08750380813394375,0.1285241966641895,2873,1396,3621,651,0.815266742338252,0.2782539366155073
75,3674,6496,1336,4731,279,0,5010,0.36125860373647983,0.3467514791959975,0.37569999256397063,0.7333333333333333,0.7186341704792321,0.7480086259320309,0.4840579710144927,0.4692888498909607,0.49860385416635944,0.10785308896476192,0.08750380813394375,0.1285241966641895,2873,1396,3621,651,0.815266742338252,0.2782539366155073
100,3684,6486,1326,4731,279,0,5010,0.36224188790560474,0.347687287105915,0.3767053410615053,0.7353293413173653,0.7207256566206951,0.7499492608147812,0.4853754940711463,0.4707399134212754,0.49983461207914587,0.10785308896476192,0.08750380813394375,0.1285241966641895,2873,1396,3621,651,0.815266742338252,0.2782539366155073
125,3687,6483,1323,4731,279,0,5010,0.3625368731563422,0.3479826693857888,0.37699249880628577,0.7359281437125749,0.7213769878648016,0.7505149372940435,0.4857707509881424,0.47111928886492477,0.5001971013621896,0.10785308896476192,0.08750380813394375,0.1285241966641895,2873,1396,3621,651,0.815266742338252,0.2782539366155073
150,3693,6477,1317,4731,279,0,5010,0.3631268436578171,0.3485628696965975,0.37763062054301155,0.7371257485029941,0.7224874225537399,0.7517496552980796,0.48656126482213435,0.47189505260569486,0.5009714524858655,0.10785308896476192,0.08750380813394375,0.1285241966641895,2873,1396,3621,651,0.815266742338252,0.2782539366155073
