label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,mcc_boot_mean,sensitivity_boot_mean,specificity_boot_mean,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
pv-diag-384__verified-adv-image-baseline-medium-vf-era2b,5,0.1916,0.1531,0.2369,0.178,0.1419,0.2207,0.2075,0.1655,0.257,0.8843,0.8369,0.9223,0.9464,0.9383,0.8845,0.9464,0.9384,normal,False,0.4989293361884368,467,zero_fraction_heuristic,
pv-diag-384__verified-adv-image-baseline-medium-vf-era2b,10,0.493,0.4431,0.5424,0.458,0.4099,0.5073,0.5338,0.4792,0.5878,0.8843,0.8369,0.9223,0.9464,0.9383,0.8845,0.9464,0.9384,sparse_cross_grid,False,0.5010706638115632,467,zero_fraction_heuristic,
pv-diag-384__verified-adv-image-baseline-medium-vf-era2b,15,0.6566,0.6122,0.6999,0.61,0.5645,0.6558,0.711,0.6598,0.7589,0.8843,0.8369,0.9223,0.9464,0.9383,0.8845,0.9464,0.9384,sparse_cross_grid,False,0.5032119914346895,467,zero_fraction_heuristic,
pv-diag-384__verified-adv-image-baseline-medium-vf-era2b,20,0.7298,0.689,0.7691,0.678,0.633,0.722,0.7902,0.7425,0.8337,0.8843,0.8369,0.9223,0.9464,0.9383,0.8845,0.9464,0.9384,sparse_cross_grid,False,0.5032119914346895,467,zero_fraction_heuristic,
pv-diag-384__verified-adv-image-baseline-medium-vf-era2b,25,0.7707,0.733,0.8044,0.716,0.6716,0.7564,0.8345,0.7903,0.8708,0.8843,0.8369,0.9223,0.9464,0.9383,0.8845,0.9464,0.9384,sparse_cross_grid,False,0.5032119914346895,467,zero_fraction_heuristic,
pv-diag-384__verified-adv-image-baseline-medium-vf-era2b,30,0.7966,0.7608,0.8271,0.74,0.6979,0.7787,0.8625,0.8193,0.8955,0.8843,0.8369,0.9223,0.9464,0.9383,0.8845,0.9464,0.9384,sparse_cross_grid,False,0.5032119914346895,467,zero_fraction_heuristic,
pv-diag-384__verified-adv-image-baseline-medium-vf-era2b,35,0.8138,0.7825,0.8414,0.756,0.7164,0.7931,0.8811,0.8412,0.9104,0.8843,0.8369,0.9223,0.9464,0.9383,0.8845,0.9464,0.9384,sparse_cross_grid,False,0.5032119914346895,467,zero_fraction_heuristic,
pv-diag-384__verified-adv-image-baseline-medium-vf-era2b,40,0.8202,0.7891,0.8482,0.762,0.7218,0.7984,0.8881,0.849,0.9165,0.8843,0.8369,0.9223,0.9464,0.9383,0.8845,0.9464,0.9384,sparse_cross_grid,False,0.5053533190578159,467,zero_fraction_heuristic,
pv-diag-384__verified-adv-image-baseline-medium-vf-era2b,45,0.8288,0.798,0.8558,0.77,0.7302,0.8064,0.8974,0.8579,0.9244,0.8843,0.8369,0.9223,0.9464,0.9383,0.8845,0.9464,0.9384,sparse_cross_grid,False,0.5053533190578159,467,zero_fraction_heuristic,
pv-diag-384__verified-adv-image-baseline-medium-vf-era2b,50,0.8288,0.798,0.8558,0.77,0.7302,0.8064,0.8974,0.8579,0.9244,0.8843,0.8369,0.9223,0.9464,0.9383,0.8845,0.9464,0.9384,sparse_cross_grid,False,0.5053533190578159,467,zero_fraction_heuristic,
pv-diag-384__verified-adv-image-baseline-medium-vf-era2b,75,0.8353,0.804,0.8616,0.776,0.7363,0.8119,0.9044,0.8637,0.9308,0.8843,0.8369,0.9223,0.9464,0.9383,0.8845,0.9464,0.9384,sparse_cross_grid,False,0.5074946466809421,467,zero_fraction_heuristic,
pv-diag-384__verified-adv-image-baseline-medium-vf-era2b,100,0.8396,0.8083,0.8667,0.78,0.7397,0.8164,0.9091,0.8677,0.9356,0.8843,0.8369,0.9223,0.9464,0.9383,0.8845,0.9464,0.9384,sparse_cross_grid,False,0.5074946466809421,467,zero_fraction_heuristic,
pv-diag-384__verified-adv-image-baseline-medium-vf-era2b,125,0.8439,0.8133,0.8704,0.784,0.744,0.8203,0.9138,0.8723,0.9401,0.8843,0.8369,0.9223,0.9464,0.9383,0.8845,0.9464,0.9384,sparse_cross_grid,False,0.5074946466809421,467,zero_fraction_heuristic,
pv-diag-384__verified-adv-image-baseline-medium-vf-era2b,150,0.8439,0.8133,0.8704,0.784,0.744,0.8203,0.9138,0.8723,0.9401,0.8843,0.8369,0.9223,0.9464,0.9383,0.8845,0.9464,0.9384,sparse_cross_grid,False,0.5074946466809421,467,zero_fraction_heuristic,
