label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles
verified-brief-text,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0105,0.0506,0.5066,0.5234,normal,False,0.31006160164271046,487
verified-brief-text,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0105,0.0506,0.5066,0.5234,normal,False,0.31006160164271046,487
verified-brief-text,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0105,0.0506,0.5066,0.5234,normal,False,0.31006160164271046,487
verified-brief-text,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0105,0.0506,0.5066,0.5234,normal,False,0.31006160164271046,487
verified-brief-text,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0105,0.0506,0.5066,0.5234,normal,False,0.31006160164271046,487
verified-brief-text,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0105,0.0506,0.5066,0.5234,normal,False,0.31006160164271046,487
verified-brief-text,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0105,0.0506,0.5066,0.5234,normal,False,0.31006160164271046,487
verified-brief-text,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0105,0.0506,0.5066,0.5234,normal,False,0.31006160164271046,487
verified-brief-text,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0105,0.0506,0.5066,0.5234,normal,False,0.31006160164271046,487
verified-brief-text,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0105,0.0506,0.5066,0.5234,normal,False,0.31006160164271046,487
verified-brief-text,75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0105,0.0506,0.5066,0.5234,normal,False,0.31006160164271046,487
verified-brief-text,100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0105,0.0506,0.5066,0.5234,normal,False,0.31006160164271046,487
verified-brief-text,125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0105,0.0506,0.5066,0.5234,normal,False,0.31006160164271046,487
verified-brief-text,150,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0105,0.0506,0.5066,0.5234,normal,False,0.31006160164271046,487
