label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles
MINIMAL-t0.7-6of10,20,0.6759,0.6666,0.6846,0.5927,0.5824,0.6025,0.7862,0.7764,0.7958,0.3611,0.3437,0.3794,0.8603,0.4767,normal,False,0.30184804928131415,487
MINIMAL-t0.7-6of10,30,0.7332,0.7245,0.7424,0.643,0.6321,0.6543,0.8529,0.8446,0.8613,0.3611,0.3437,0.3794,0.8603,0.4767,normal,False,0.30184804928131415,487
MINIMAL-t0.7-6of10,40,0.751,0.7428,0.7588,0.6586,0.6476,0.6695,0.8736,0.8657,0.8818,0.3611,0.3437,0.3794,0.8603,0.4767,normal,False,0.30184804928131415,487
MINIMAL-t0.7-6of10,50,0.753,0.7451,0.7609,0.6603,0.6495,0.6712,0.8759,0.8678,0.8836,0.3611,0.3437,0.3794,0.8603,0.4767,normal,False,0.30390143737166325,487
