threshold,n_accepted,precision,recall,f1,f1_ci_lower,f1_ci_upper,p_ci_lower,p_ci_upper,r_ci_lower,r_ci_upper
0.0,1444,0.2645,0.8782,0.4066,0.3662,0.449,0.2319,0.2997,0.8441,0.9077
0.05,1097,0.3482,0.8782,0.4987,0.4593,0.5367,0.3126,0.3842,0.8441,0.9077
0.1,925,0.4065,0.8644,0.5529,0.5156,0.5894,0.3706,0.4426,0.8281,0.8968
0.15,757,0.4835,0.8414,0.6141,0.5763,0.6492,0.4448,0.522,0.8015,0.8777
0.2,750,0.4853,0.8368,0.6143,0.5764,0.65,0.4468,0.5244,0.7952,0.8743
0.25,695,0.5094,0.8138,0.6265,0.5893,0.6616,0.469,0.5474,0.7713,0.8509
0.3,695,0.5094,0.8138,0.6265,0.5893,0.6616,0.469,0.5474,0.7713,0.8509
0.35,687,0.5109,0.8069,0.6257,0.5894,0.6609,0.4708,0.5495,0.7633,0.8454
0.4,687,0.5109,0.8069,0.6257,0.5894,0.6609,0.4708,0.5495,0.7633,0.8454
0.45,660,0.5121,0.777,0.6174,0.5796,0.6543,0.4711,0.5534,0.7335,0.8192
0.5,660,0.5121,0.777,0.6174,0.5796,0.6543,0.4711,0.5534,0.7335,0.8192
0.55,659,0.5129,0.777,0.6179,0.5801,0.655,0.4719,0.5542,0.7335,0.8192
0.6,659,0.5129,0.777,0.6179,0.5801,0.655,0.4719,0.5542,0.7335,0.8192
0.65,658,0.5122,0.7747,0.6167,0.5792,0.6532,0.4704,0.5533,0.731,0.8164
0.7,656,0.5107,0.7701,0.6141,0.5762,0.6502,0.4696,0.5512,0.7254,0.8106
0.75,652,0.5123,0.7678,0.6145,0.5765,0.6517,0.4709,0.5541,0.7225,0.8088
0.8,639,0.5117,0.7517,0.6089,0.5693,0.6455,0.4691,0.5549,0.7052,0.7936
0.85,638,0.511,0.7494,0.6076,0.5691,0.6442,0.4683,0.5541,0.7027,0.7922
0.9,567,0.5132,0.669,0.5808,0.5404,0.6185,0.4683,0.5564,0.6198,0.7143
0.95,566,0.5141,0.669,0.5814,0.5414,0.619,0.4686,0.5583,0.6198,0.7143
1.0,405,0.5062,0.4713,0.4881,0.4411,0.5292,0.4517,0.5611,0.4174,0.5192
