R_m,TP,FP,FN,n_ref_student_only,n_reviewer_promoted_at_R,n_phantom_duplicates_dropped,n_ref_extended,precision,precision_CI_lo,precision_CI_hi,recall,recall_CI_lo,recall_CI_hi,F1,F1_CI_lo,F1_CI_hi,MCC,MCC_CI_lo,MCC_CI_hi,tile_TP,tile_TN,tile_FP,tile_FN,sensitivity,specificity
5,591,9319,4419,4731,279,0,5010,0.05963673057517659,0.054441540842867675,0.06477012254232603,0.11796407185628742,0.10844325908104784,0.12755750773130375,0.07922252010723861,0.07266241574780431,0.08575178403045365,0.27280036245133843,0.2534602320949021,0.2920009738874564,2801,2365,2652,723,0.7948354143019296,0.4713972493522025
10,1644,8266,3366,4731,279,0,5010,0.16589303733602423,0.15688407388121084,0.17494304400706517,0.3281437125748503,0.3138670742853917,0.3425945745819379,0.22037533512064345,0.20960917316994732,0.2309362720588838,0.27280036245133843,0.2534602320949021,0.2920009738874564,2801,2365,2652,723,0.7948354143019296,0.4713972493522025
15,2593,7317,2417,4731,279,0,5010,0.2616548940464178,0.25020021237751333,0.2733340923173399,0.5175648702594811,0.502075125183323,0.5334527164353434,0.34758713136729225,0.33493349987754834,0.36040009290822805,0.27280036245133843,0.2534602320949021,0.2920009738874564,2801,2365,2652,723,0.7948354143019296,0.4713972493522025
20,3304,6606,1706,4731,279,0,5010,0.3334006054490414,0.3205244790748075,0.3463440646470249,0.6594810379241517,0.6446296136909119,0.6746255480065916,0.4428954423592493,0.42933690481522024,0.45622490162958046,0.27280036245133843,0.2534602320949021,0.2920009738874564,2801,2365,2652,723,0.7948354143019296,0.4713972493522025
25,3705,6205,1305,4731,279,0,5010,0.3738647830474268,0.36013298376618286,0.38733507874355094,0.7395209580838323,0.7259672465166556,0.7534047156792717,0.4966487935656836,0.48272539407183296,0.5101533837259955,0.27280036245133843,0.2534602320949021,0.2920009738874564,2801,2365,2652,723,0.7948354143019296,0.4713972493522025
30,3908,6002,1102,4731,279,0,5010,0.3943491422805247,0.38026402261939696,0.4083183746933973,0.7800399201596806,0.7671957671957672,0.7927072565562653,0.5238605898123324,0.5100278647426176,0.5374370276244915,0.27280036245133843,0.2534602320949021,0.2920009738874564,2801,2365,2652,723,0.7948354143019296,0.4713972493522025
35,4005,5905,1005,4731,279,0,5010,0.4041372351160444,0.38979886266847713,0.4181673154698773,0.7994011976047904,0.7869483220000747,0.8119087916304809,0.5368632707774799,0.5229707923549519,0.5505073953704318,0.27280036245133843,0.2534602320949021,0.2920009738874564,2801,2365,2652,723,0.7948354143019296,0.4713972493522025
40,4053,5857,957,4731,279,0,5010,0.4089808274470232,0.3945593403966677,0.42309985165397257,0.8089820359281437,0.7966767094977362,0.8214782549473951,0.5432975871313672,0.529292004320927,0.5570683627218437,0.27280036245133843,0.2534602320949021,0.2920009738874564,2801,2365,2652,723,0.7948354143019296,0.4713972493522025
45,4082,5828,928,4731,279,0,5010,0.4119071644803229,0.39744662877952713,0.42602554126377906,0.8147704590818363,0.8024392252937703,0.826949981423391,0.5471849865951742,0.5332873796906936,0.5608709960107814,0.27280036245133843,0.2534602320949021,0.2920009738874564,2801,2365,2652,723,0.7948354143019296,0.4713972493522025
50,4094,5816,916,4731,279,0,5010,0.4131180625630676,0.3987692150573256,0.42731217492296836,0.8171656686626747,0.8049171900225779,0.8292445157127352,0.5487935656836461,0.5348580023733446,0.5625254803483954,0.27280036245133843,0.2534602320949021,0.2920009738874564,2801,2365,2652,723,0.7948354143019296,0.4713972493522025
75,4106,5804,904,4731,279,0,5010,0.4143289606458123,0.3998583085504448,0.42855842847542014,0.819560878243513,0.8072798244237642,0.8316318444192127,0.550402144772118,0.5365111268050302,0.5641129330842706,0.27280036245133843,0.2534602320949021,0.2920009738874564,2801,2365,2652,723,0.7948354143019296,0.4713972493522025
100,4115,5795,895,4731,279,0,5010,0.41523713420787084,0.40077848450126835,0.42948477770426724,0.8213572854291418,0.809278265746301,0.8334319268222596,0.5516085790884718,0.5377738796267971,0.5653143001894989,0.27280036245133843,0.2534602320949021,0.2920009738874564,2801,2365,2652,723,0.7948354143019296,0.4713972493522025
125,4118,5792,892,4731,279,0,5010,0.41553985872855703,0.40104035424286594,0.4297600445974803,0.8219560878243513,0.8098134323959084,0.8340378334214225,0.5520107238605898,0.5381171397534268,0.5657274485635533,0.27280036245133843,0.2534602320949021,0.2920009738874564,2801,2365,2652,723,0.7948354143019296,0.4713972493522025
150,4124,5786,886,4731,279,0,5010,0.41614530776992936,0.4017282011367489,0.4304699132094077,0.8231536926147704,0.8109755487072292,0.8353131570476469,0.5528150134048258,0.5389747655139111,0.5665296309289094,0.27280036245133843,0.2534602320949021,0.2920009738874564,2801,2365,2652,723,0.7948354143019296,0.4713972493522025
