label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper
phase3a-image-high-t07-n10-t7,20,0.6784,0.6343,0.7196,0.615,0.5621,0.663,0.7563,0.7127,0.8005
