label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
r1-hn-heavy-greedy-t4,20,0.5837,0.5213,0.6417,0.8208,0.7634,0.8682,0.4529,0.3875,0.515,sparse_cross_grid,False,0.5708418891170431,487,zero_fraction_heuristic,
r1-hn-heavy-greedy-t4,30,0.6341,0.5704,0.6904,0.8917,0.8455,0.9274,0.492,0.424,0.5566,sparse_cross_grid,False,0.5708418891170431,487,zero_fraction_heuristic,
r1-hn-heavy-greedy-t4,40,0.643,0.5809,0.6985,0.9042,0.8602,0.9388,0.4989,0.4306,0.5626,sparse_cross_grid,False,0.5708418891170431,487,zero_fraction_heuristic,
r1-hn-heavy-greedy-t4,50,0.643,0.5809,0.6985,0.9042,0.8602,0.9388,0.4989,0.4306,0.5626,sparse_cross_grid,False,0.5708418891170431,487,zero_fraction_heuristic,
