precision,recall,f1,n_detections,mcc,prob_t,min_votes
0.44468784227820374,0.9485981308411215,0.6055182699478002,913,0.539524182430746,0.0,1
0.5742574257425742,0.9485981308411215,0.715418502202643,707,0.5913472528397461,0.0,2
0.643879173290938,0.9462616822429907,0.7663197729422895,629,0.6414504942474982,0.0,3
0.678391959798995,0.9462616822429907,0.7902439024390244,597,0.6548705010874021,0.0,4
0.725314183123878,0.9439252336448598,0.8203045685279188,557,0.6752975843741188,0.0,5
0.7647058823529411,0.9415887850467289,0.8439790575916231,527,0.7123654035050319,0.0,6
0.8007968127490039,0.9392523364485982,0.864516129032258,502,0.7439016115351993,0.0,7
0.8251028806584362,0.9369158878504673,0.8774617067833699,486,0.7769116131752761,0.0,8
0.8492569002123143,0.9345794392523364,0.8898776418242492,471,0.7770658167812958,0.0,9
0.8819599109131403,0.9252336448598131,0.9030786773090079,449,0.7905425562874316,0.0,10
0.4896969696969697,0.9439252336448598,0.644852354349561,825,0.558971152556523,0.05,1
0.6121212121212121,0.9439252336448598,0.7426470588235293,660,0.6321121639900726,0.05,2
0.6830508474576271,0.9415887850467289,0.7917485265225932,590,0.6865787728420907,0.05,3
0.7107583774250441,0.9415887850467289,0.8100502512562813,567,0.6903614468404002,0.05,4
0.7528089887640449,0.9392523364485982,0.8357588357588357,534,0.7167028921681934,0.05,5
0.7893700787401575,0.9369158878504673,0.8568376068376069,508,0.7479595169083896,0.05,6
0.819672131147541,0.9345794392523364,0.8733624454148472,488,0.768524959078596,0.05,7
0.8347280334728033,0.9322429906542056,0.880794701986755,478,0.7813169101406464,0.05,8
0.8596112311015118,0.9299065420560748,0.8933782267115601,463,0.7815576331142189,0.05,9
0.8914027149321267,0.9205607476635514,0.9057471264367817,442,0.7909620025445385,0.05,10
0.6,0.9322429906542056,0.7301006404391582,665,0.6924532628467187,0.1,1
0.7112299465240641,0.9322429906542056,0.806875631951466,561,0.731312996313885,0.1,2
0.7653846153846153,0.9299065420560748,0.8396624472573839,520,0.7603228743285398,0.1,3
0.7881188118811882,0.9299065420560748,0.8531618435155414,505,0.7604603163195705,0.1,4
0.8202479338842975,0.927570093457944,0.8706140350877193,484,0.764924750586344,0.1,5
0.8425531914893617,0.9252336448598131,0.8819599109131403,470,0.7738689216009015,0.1,6
0.8662280701754386,0.9228971962616822,0.8936651583710408,456,0.7836019821237536,0.1,7
0.8755555555555555,0.9205607476635514,0.89749430523918,450,0.7925677986087923,0.1,8
0.8952164009111617,0.9182242990654206,0.9065743944636678,439,0.7932209725360136,0.1,9
0.9196217494089834,0.9088785046728972,0.9142185663924794,423,0.781683016731961,0.1,10
0.6821428571428572,0.8925233644859814,0.7732793522267206,560,0.8132096808570975,0.15,1
0.7732793522267206,0.8925233644859814,0.8286334056399133,494,0.8061787329325777,0.15,2
0.8193548387096774,0.8901869158878505,0.8533034714445689,465,0.8107603138719564,0.15,3
0.8355263157894737,0.8901869158878505,0.8619909502262444,456,0.8107603138719564,0.15,4
0.8636363636363636,0.8878504672897196,0.8755760368663594,440,0.806944333891053,0.15,5
0.8813953488372093,0.8855140186915887,0.8834498834498834,430,0.8115644468608737,0.15,6
0.8957345971563981,0.883177570093458,0.8894117647058823,422,0.807772216747559,0.15,7
0.9040767386091128,0.8808411214953271,0.8923076923076924,417,0.8124316205541839,0.15,8
0.912621359223301,0.8785046728971962,0.8952380952380954,412,0.8124316205541839,0.15,9
