label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,mcc_boot_mean,sensitivity_boot_mean,specificity_boot_mean,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
55maps-text-min-n10-uplift__verified-5of10-r2-gt-unverified,5,0.0832,0.0771,0.0902,0.0586,0.054,0.0639,0.1433,0.133,0.1544,0.0563,0.0352,0.077,0.8748,0.166,0.0562,0.8747,0.166,normal,False,0.12352183585060297,8541,zero_fraction_heuristic,
55maps-text-min-n10-uplift__verified-5of10-r2-gt-unverified,10,0.2131,0.203,0.2245,0.1501,0.1419,0.1591,0.3673,0.3522,0.3829,0.0563,0.0352,0.077,0.8748,0.166,0.0562,0.8747,0.166,normal,False,0.12750263435194942,8541,zero_fraction_heuristic,
55maps-text-min-n10-uplift__verified-5of10-r2-gt-unverified,15,0.3177,0.305,0.3306,0.2238,0.2132,0.2348,0.5474,0.5312,0.5637,0.0563,0.0352,0.077,0.8748,0.166,0.0562,0.8747,0.166,normal,False,0.13183467977988525,8541,zero_fraction_heuristic,
55maps-text-min-n10-uplift__verified-5of10-r2-gt-unverified,20,0.3894,0.3761,0.4032,0.2743,0.2626,0.2866,0.671,0.6551,0.6863,0.0563,0.0352,0.077,0.8748,0.166,0.0562,0.8747,0.166,normal,False,0.1354642313546423,8541,zero_fraction_heuristic,
55maps-text-min-n10-uplift__verified-5of10-r2-gt-unverified,25,0.433,0.4188,0.4469,0.305,0.2923,0.3177,0.7461,0.7313,0.76,0.0563,0.0352,0.077,0.8748,0.166,0.0562,0.8747,0.166,normal,False,0.13722046598758927,8541,zero_fraction_heuristic,
55maps-text-min-n10-uplift__verified-5of10-r2-gt-unverified,30,0.4538,0.4394,0.4679,0.3196,0.3066,0.3327,0.782,0.768,0.7949,0.0563,0.0352,0.077,0.8748,0.166,0.0562,0.8747,0.166,normal,False,0.13792295984076805,8541,zero_fraction_heuristic,
55maps-text-min-n10-uplift__verified-5of10-r2-gt-unverified,35,0.4633,0.4488,0.4772,0.3263,0.313,0.3394,0.7983,0.7848,0.8107,0.0563,0.0352,0.077,0.8748,0.166,0.0562,0.8747,0.166,normal,False,0.13839128907622059,8541,zero_fraction_heuristic,
55maps-text-min-n10-uplift__verified-5of10-r2-gt-unverified,40,0.468,0.4536,0.4822,0.3297,0.3163,0.3429,0.8065,0.7931,0.8187,0.0563,0.0352,0.077,0.8748,0.166,0.0562,0.8747,0.166,normal,False,0.13874253600280997,8541,zero_fraction_heuristic,
55maps-text-min-n10-uplift__verified-5of10-r2-gt-unverified,45,0.4701,0.4556,0.4841,0.3311,0.3178,0.3443,0.8101,0.7968,0.8221,0.0563,0.0352,0.077,0.8748,0.166,0.0562,0.8747,0.166,normal,False,0.1388596183116731,8541,zero_fraction_heuristic,
55maps-text-min-n10-uplift__verified-5of10-r2-gt-unverified,50,0.4709,0.4564,0.485,0.3317,0.3184,0.3449,0.8115,0.7982,0.8236,0.0563,0.0352,0.077,0.8748,0.166,0.0562,0.8747,0.166,normal,False,0.13897670062053624,8541,zero_fraction_heuristic,
55maps-text-min-n10-uplift__verified-5of10-r2-gt-unverified,75,0.4722,0.4577,0.4862,0.3326,0.3193,0.3459,0.8137,0.8004,0.8256,0.0563,0.0352,0.077,0.8748,0.166,0.0562,0.8747,0.166,normal,False,0.13897670062053624,8541,zero_fraction_heuristic,
55maps-text-min-n10-uplift__verified-5of10-r2-gt-unverified,100,0.4735,0.4591,0.4875,0.3335,0.3203,0.3468,0.8159,0.8026,0.8277,0.0563,0.0352,0.077,0.8748,0.166,0.0562,0.8747,0.166,normal,False,0.13897670062053624,8541,zero_fraction_heuristic,
55maps-text-min-n10-uplift__verified-5of10-r2-gt-unverified,125,0.4739,0.4594,0.4879,0.3338,0.3206,0.3471,0.8167,0.8035,0.8284,0.0563,0.0352,0.077,0.8748,0.166,0.0562,0.8747,0.166,normal,False,0.13897670062053624,8541,zero_fraction_heuristic,
55maps-text-min-n10-uplift__verified-5of10-r2-gt-unverified,150,0.475,0.4605,0.489,0.3346,0.3213,0.3478,0.8185,0.8055,0.8302,0.0563,0.0352,0.077,0.8748,0.166,0.0562,0.8747,0.166,normal,False,0.13897670062053624,8541,zero_fraction_heuristic,
