threshold,n_accepted,precision,recall,f1,f1_ci_lower,f1_ci_upper,p_ci_lower,p_ci_upper,r_ci_lower,r_ci_upper
0.0,1082,0.3882,0.7792,0.5182,0.4735,0.5573,0.3456,0.425,0.7274,0.8256
0.05,924,0.4513,0.7737,0.5701,0.5257,0.6089,0.4085,0.4894,0.7222,0.8214
0.1,851,0.4865,0.7681,0.5957,0.5531,0.6354,0.444,0.5264,0.7167,0.8159
0.15,725,0.5517,0.7421,0.6329,0.5913,0.6752,0.507,0.5952,0.6906,0.7915
0.2,718,0.5557,0.7403,0.6348,0.5932,0.6768,0.5112,0.5994,0.6891,0.789
0.25,669,0.5635,0.6994,0.6242,0.5818,0.6667,0.517,0.6074,0.6435,0.7495
0.3,669,0.5635,0.6994,0.6242,0.5818,0.6667,0.517,0.6074,0.6435,0.7495
0.35,663,0.5671,0.6976,0.6256,0.5833,0.669,0.5201,0.6112,0.6414,0.7488
0.4,663,0.5671,0.6976,0.6256,0.5833,0.669,0.5201,0.6112,0.6414,0.7488
0.45,629,0.5692,0.6642,0.613,0.5709,0.6579,0.5242,0.6157,0.6103,0.7159
0.5,629,0.5692,0.6642,0.613,0.5709,0.6579,0.5242,0.6157,0.6103,0.7159
0.55,629,0.5692,0.6642,0.613,0.5709,0.6579,0.5242,0.6157,0.6103,0.7159
0.6,629,0.5692,0.6642,0.613,0.5709,0.6579,0.5242,0.6157,0.6103,0.7159
0.65,627,0.571,0.6642,0.6141,0.5719,0.6591,0.5266,0.6166,0.6103,0.7159
0.7,625,0.5712,0.6623,0.6134,0.5709,0.6575,0.527,0.6161,0.6082,0.7141
0.75,622,0.5707,0.6586,0.6115,0.5694,0.6559,0.5259,0.6153,0.6036,0.7098
0.8,615,0.574,0.6549,0.6118,0.5703,0.6553,0.5291,0.6194,0.6014,0.707
0.85,613,0.5726,0.6512,0.6094,0.5695,0.6509,0.5282,0.6168,0.5996,0.7043
0.9,551,0.5771,0.59,0.5835,0.5418,0.622,0.5337,0.6253,0.5354,0.64
0.95,547,0.574,0.5826,0.5783,0.5348,0.6178,0.5301,0.6213,0.5285,0.6337
1.0,375,0.592,0.4119,0.4858,0.4374,0.5307,0.5418,0.6435,0.361,0.4604
