label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles
consensus_t2,5,0.2322,0.2244,0.2427,0.1691,0.1627,0.1777,0.3701,0.3588,0.3817,0.0938,0.0726,0.1105,0.9258,0.1318,normal,False,0.09240246406570841,487
consensus_t2,10,0.4571,0.448,0.4714,0.333,0.3237,0.3463,0.7287,0.7184,0.7394,0.0938,0.0726,0.1105,0.9258,0.1318,normal,False,0.09856262833675565,487
consensus_t2,15,0.5249,0.5144,0.5385,0.3824,0.3718,0.3959,0.8368,0.8292,0.8447,0.0938,0.0726,0.1105,0.9258,0.1318,normal,False,0.10472279260780287,487
consensus_t2,20,0.5537,0.5432,0.5666,0.4034,0.3917,0.4164,0.8828,0.8756,0.8888,0.0938,0.0726,0.1105,0.9258,0.1318,normal,False,0.10472279260780287,487
consensus_t2,25,0.558,0.547,0.5708,0.4065,0.3949,0.4195,0.8897,0.8826,0.896,0.0938,0.0726,0.1105,0.9258,0.1318,normal,False,0.10472279260780287,487
consensus_t2,30,0.5681,0.5576,0.5813,0.4139,0.4028,0.4273,0.9057,0.8998,0.9117,0.0938,0.0726,0.1105,0.9258,0.1318,normal,False,0.10472279260780287,487
consensus_t2,35,0.571,0.5603,0.5843,0.416,0.4047,0.4294,0.9103,0.9044,0.9164,0.0938,0.0726,0.1105,0.9258,0.1318,normal,False,0.10472279260780287,487
consensus_t2,40,0.571,0.5603,0.5843,0.416,0.4047,0.4294,0.9103,0.9044,0.9164,0.0938,0.0726,0.1105,0.9258,0.1318,normal,False,0.10472279260780287,487
consensus_t2,45,0.5725,0.5617,0.5857,0.417,0.4057,0.4302,0.9126,0.9065,0.9189,0.0938,0.0726,0.1105,0.9258,0.1318,normal,False,0.10472279260780287,487
consensus_t2,50,0.5725,0.5617,0.5857,0.417,0.4057,0.4302,0.9126,0.9065,0.9189,0.0938,0.0726,0.1105,0.9258,0.1318,normal,False,0.10472279260780287,487
consensus_t2,75,0.5725,0.5617,0.5857,0.417,0.4057,0.4302,0.9126,0.9065,0.9189,0.0938,0.0726,0.1105,0.9258,0.1318,normal,False,0.10472279260780287,487
consensus_t2,100,0.5725,0.5617,0.5857,0.417,0.4057,0.4302,0.9126,0.9065,0.9189,0.0938,0.0726,0.1105,0.9258,0.1318,normal,False,0.10472279260780287,487
consensus_t2,125,0.5725,0.5617,0.5857,0.417,0.4057,0.4302,0.9126,0.9065,0.9189,0.0938,0.0726,0.1105,0.9258,0.1318,normal,False,0.10472279260780287,487
consensus_t2,150,0.5725,0.5617,0.5857,0.417,0.4057,0.4302,0.9126,0.9065,0.9189,0.0938,0.0726,0.1105,0.9258,0.1318,normal,False,0.10472279260780287,487
