label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
scale-16-greedy-t5,20,0.4762,0.4067,0.5446,0.915,0.853,0.9552,0.3218,0.2633,0.3853,sparse_cross_grid,False,0.5852156057494866,487,zero_fraction_heuristic,
scale-16-greedy-t5,30,0.4932,0.4241,0.5614,0.9477,0.8951,0.9787,0.3333,0.2739,0.3968,sparse_cross_grid,False,0.5852156057494866,487,zero_fraction_heuristic,
scale-16-greedy-t5,40,0.5,0.4307,0.567,0.9608,0.9085,0.9868,0.3379,0.2779,0.4005,sparse_cross_grid,False,0.5852156057494866,487,zero_fraction_heuristic,
scale-16-greedy-t5,50,0.5,0.4307,0.567,0.9608,0.9085,0.9868,0.3379,0.2779,0.4005,sparse_cross_grid,False,0.5852156057494866,487,zero_fraction_heuristic,
