R_m,TP,FP,FN,n_ref_student_only,n_reviewer_promoted_at_R,n_phantom_duplicates_dropped,n_ref_extended,precision,precision_CI_lo,precision_CI_hi,recall,recall_CI_lo,recall_CI_hi,F1,F1_CI_lo,F1_CI_hi
50,4190,596,971,4746,415,0,5161,0.8754701211867948,0.8659201852180809,0.884641318615634,0.811858167021895,0.7999930181528028,0.823707935179433,0.8424650648436715,0.8340966339184008,0.851291446228756
