R_m,TP,FP,FN,n_ref_student_only,n_reviewer_promoted_at_R,n_phantom_duplicates_dropped,n_ref_extended,precision,precision_CI_lo,precision_CI_hi,recall,recall_CI_lo,recall_CI_hi,F1,F1_CI_lo,F1_CI_hi
50,3836,443,1325,4746,415,0,5161,0.8964711381163823,0.8869522858745428,0.9065889439447306,0.7432668087579927,0.7288249354867099,0.755648531622588,0.8127118644067797,0.8022325686561531,0.8218980329244293
