threshold,n_accepted,precision,recall,f1,f1_ci_lower,f1_ci_upper,p_ci_lower,p_ci_upper,r_ci_lower,r_ci_upper
0.0,577,0.5927,0.7862,0.6759,0.6326,0.7143,0.5399,0.6381,0.7407,0.8262
0.05,481,0.7089,0.7839,0.7445,0.7038,0.7784,0.6645,0.7495,0.738,0.8238
0.1,446,0.7556,0.7747,0.765,0.727,0.7996,0.7143,0.7955,0.7319,0.8154
0.15,399,0.8246,0.7563,0.789,0.75,0.8244,0.7832,0.8601,0.7111,0.8
0.2,398,0.8241,0.754,0.7875,0.7491,0.8231,0.7824,0.8594,0.7079,0.7985
0.25,380,0.8395,0.7333,0.7828,0.7449,0.818,0.7984,0.875,0.6874,0.7755
0.3,380,0.8395,0.7333,0.7828,0.7449,0.818,0.7984,0.875,0.6874,0.7755
0.35,377,0.8382,0.7264,0.7783,0.7396,0.8143,0.7972,0.8739,0.6802,0.7702
0.4,377,0.8382,0.7264,0.7783,0.7396,0.8143,0.7972,0.8739,0.6802,0.7702
0.45,363,0.8402,0.7011,0.7644,0.7263,0.8024,0.7973,0.8766,0.6539,0.7474
0.5,363,0.8402,0.7011,0.7644,0.7263,0.8024,0.7973,0.8766,0.6539,0.7474
0.55,363,0.8402,0.7011,0.7644,0.7263,0.8024,0.7973,0.8766,0.6539,0.7474
0.6,363,0.8402,0.7011,0.7644,0.7263,0.8024,0.7973,0.8766,0.6539,0.7474
0.65,362,0.8398,0.6989,0.7629,0.7257,0.8023,0.7971,0.8763,0.6517,0.7466
0.7,360,0.8389,0.6943,0.7597,0.721,0.7973,0.796,0.8754,0.6473,0.7412
0.75,358,0.8408,0.692,0.7591,0.7191,0.7971,0.7982,0.8777,0.6444,0.7392
0.8,350,0.84,0.6759,0.749,0.7087,0.7873,0.7966,0.8776,0.6275,0.7235
0.85,349,0.8395,0.6736,0.7474,0.7072,0.7852,0.796,0.8772,0.625,0.7211
0.9,305,0.8361,0.5862,0.6892,0.6447,0.7314,0.7887,0.8785,0.536,0.6377
0.95,305,0.8361,0.5862,0.6892,0.6447,0.7314,0.7887,0.8785,0.536,0.6377
1.0,211,0.8389,0.4069,0.548,0.4978,0.5951,0.7847,0.89,0.3587,0.4556
