label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
plus-hp-wbf,20,0.3106,0.2648,0.3586,0.2191,0.1806,0.2612,0.5333,0.4636,0.599,normal,False,0.27720739219712526,487,zero_fraction_heuristic,
plus-hp-wbf,30,0.3655,0.3154,0.418,0.2578,0.2147,0.3052,0.6276,0.5529,0.6954,normal,False,0.2792607802874743,487,zero_fraction_heuristic,
plus-hp-wbf,40,0.3882,0.3367,0.4405,0.2738,0.2292,0.3227,0.6667,0.5909,0.7332,normal,False,0.2792607802874743,487,zero_fraction_heuristic,
plus-hp-wbf,50,0.3949,0.3423,0.4471,0.2786,0.2331,0.3277,0.6782,0.6026,0.7432,normal,False,0.2792607802874743,487,zero_fraction_heuristic,
