pool,vote,n_combos,mean_recall,mean_precision,mean_f1,std_f1,min_f1,max_f1,ci_lower,ci_upper,per_class
5,1,1,0.9411764705882353,0.2807017543859649,0.4324324324324324,0.0,0.4324324324324324,0.4324324324324324,0.4324324324324324,0.4324324324324324,"{'burial_mound': {'mean_f1': np.float64(0.3933), 'std_f1': np.float64(0.0)}, 'benchmark_mound': {'mean_f1': np.float64(0.0), 'std_f1': np.float64(0.0)}, 'triangulation_mound': {'mean_f1': np.float64(0.1818), 'std_f1': np.float64(0.0)}}"
5,2,1,0.9019607843137255,0.7419354838709677,0.8141592920353982,0.0,0.8141592920353982,0.8141592920353982,0.8141592920353982,0.8141592920353982,"{'burial_mound': {'mean_f1': np.float64(0.8608), 'std_f1': np.float64(0.0)}, 'benchmark_mound': {'mean_f1': np.float64(0.0), 'std_f1': np.float64(0.0)}, 'triangulation_mound': {'mean_f1': np.float64(0.3158), 'std_f1': np.float64(0.0)}}"
5,3,1,0.6470588235294118,0.75,0.6947368421052633,0.0,0.6947368421052633,0.6947368421052633,0.6947368421052633,0.6947368421052633,"{'burial_mound': {'mean_f1': np.float64(0.7385), 'std_f1': np.float64(0.0)}, 'benchmark_mound': {'mean_f1': np.float64(0.0), 'std_f1': np.float64(0.0)}, 'triangulation_mound': {'mean_f1': np.float64(0.2667), 'std_f1': np.float64(0.0)}}"
5,4,1,0.45098039215686275,0.71875,0.5542168674698795,0.0,0.5542168674698795,0.5542168674698795,0.5542168674698795,0.5542168674698795,"{'burial_mound': {'mean_f1': np.float64(0.5862), 'std_f1': np.float64(0.0)}, 'benchmark_mound': {'mean_f1': np.float64(0.0), 'std_f1': np.float64(0.0)}, 'triangulation_mound': {'mean_f1': np.float64(0.1818), 'std_f1': np.float64(0.0)}}"
5,5,1,0.23529411764705882,0.8,0.3636363636363636,0.0,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.3636363636363636,"{'burial_mound': {'mean_f1': np.float64(0.4082), 'std_f1': np.float64(0.0)}, 'benchmark_mound': {'mean_f1': np.float64(0.0), 'std_f1': np.float64(0.0)}, 'triangulation_mound': {'mean_f1': np.float64(0.2857), 'std_f1': np.float64(0.0)}}"
