R_m,TP,FP,FN,n_ref_student_only,n_reviewer_promoted_at_R,n_phantom_duplicates_dropped,n_ref_extended,precision,precision_CI_lo,precision_CI_hi,recall,recall_CI_lo,recall_CI_hi,F1,F1_CI_lo,F1_CI_hi,MCC,MCC_CI_lo,MCC_CI_hi,tile_TP,tile_TN,tile_FP,tile_FN,sensitivity,specificity
5,438,13507,4308,4746,0,0,4746,0.03140910720688419,0.028297884527694397,0.034684159304868664,0.0922882427307206,0.08389970911394957,0.10106173685945916,0.04686747632550426,0.04237606303682561,0.05156583996320933,0.18929448715833416,0.17020842866986968,0.20804453130241252,2948,1496,3664,433,0.8719313812481514,0.289922480620155
10,1415,12530,3331,4746,0,0,4746,0.10147006095374686,0.0952716945873146,0.1078700782014714,0.2981458069953645,0.2838273678294625,0.31238429646343546,0.15140976940773634,0.14293451953703834,0.16007216734402213,0.18929448715833416,0.17020842866986968,0.20804453130241252,2948,1496,3664,433,0.8719313812481514,0.289922480620155
15,2393,11552,2353,4746,0,0,4746,0.1716027249910362,0.16311754050295862,0.1802196315724582,0.5042140750105352,0.48828854487997336,0.520294522749785,0.2560590658605746,0.245076049275034,0.26703172813657594,0.18929448715833416,0.17020842866986968,0.20804453130241252,2948,1496,3664,433,0.8719313812481514,0.289922480620155
20,3200,10745,1546,4746,0,0,4746,0.22947292936536393,0.21939771563755617,0.23972481752576488,0.67425200168563,0.659242182103333,0.6893367304415469,0.3424107859397571,0.32992356628451897,0.354859294245972,0.18929448715833416,0.17020842866986968,0.20804453130241252,2948,1496,3664,433,0.8719313812481514,0.289922480620155
25,3665,10280,1081,4746,0,0,4746,0.2628182144137684,0.25178246033875895,0.2737949140489289,0.7722292456805732,0.7587315020665961,0.7855043884780619,0.3921673532716281,0.37891768867467124,0.4050725014292397,0.18929448715833416,0.17020842866986968,0.20804453130241252,2948,1496,3664,433,0.8719313812481514,0.289922480620155
30,3906,10039,840,4746,0,0,4746,0.28010039440659734,0.2686923110544094,0.29151350741210885,0.8230088495575221,0.8108268230183496,0.8347368591602141,0.417955165587716,0.40451355407825257,0.43108213454887967,0.18929448715833416,0.17020842866986968,0.20804453130241252,2948,1496,3664,433,0.8719313812481514,0.289922480620155
35,4033,9912,713,4746,0,0,4746,0.2892076012907852,0.27750829438888674,0.30097384924694676,0.8497682258744206,0.8385001405640201,0.8607956721278067,0.4315445936547001,0.41787864258696933,0.44501818712613816,0.18929448715833416,0.17020842866986968,0.20804453130241252,2948,1496,3664,433,0.8719313812481514,0.289922480620155
40,4091,9854,655,4746,0,0,4746,0.29336679813553246,0.2815028901734104,0.30519301595820086,0.8619890434049726,0.8510770797276377,0.8724662911385086,0.43775078914985827,0.42401585893190286,0.45133681997657255,0.18929448715833416,0.17020842866986968,0.20804453130241252,2948,1496,3664,433,0.8719313812481514,0.289922480620155
45,4132,9813,614,4746,0,0,4746,0.29630692004302617,0.28440620928162447,0.3082232496467887,0.8706278971765697,0.8599616313498909,0.8808257356519957,0.4421379273447113,0.42838760504066314,0.4557801723013565,0.18929448715833416,0.17020842866986968,0.20804453130241252,2948,1496,3664,433,0.8719313812481514,0.289922480620155
50,4515,9430,645,4746,414,1,5160,0.32377196127644314,0.31158160939775753,0.3360549423925045,0.875,0.8649069220027044,0.8846908871050656,0.4726511384454331,0.4589659670200799,0.48618510627377926,0.1967382572325807,0.17727721250201972,0.21566047069331581,3074,1479,3538,450,0.8723041997729852,0.2947976878612717
75,4580,9365,759,4746,593,1,5339,0.32843313015417713,0.3161057569918548,0.3408308275355903,0.8578385465442967,0.8476550663941608,0.8677686728757809,0.4750051856461315,0.4614979018650319,0.4884350025248153,0.1976442947304817,0.17807625347632045,0.21659823353777058,3089,1477,3523,452,0.8723524428127648,0.2954
100,4624,9321,806,4746,684,1,5430,0.3315883829329509,0.319117117615971,0.3441491829906199,0.8515653775322284,0.8412580908936946,0.8615673293522976,0.4773161290322582,0.46382681146611277,0.49061605988689166,0.19827847340294874,0.17865350536497657,0.21721036607948452,3098,1476,3514,453,0.8724303013235708,0.29579158316633264
125,4647,9298,827,4746,728,1,5474,0.33323771961276444,0.3207155680016799,0.3458430043468974,0.8489221775666789,0.8384668755320704,0.8588922177109231,0.47860342963077396,0.46518916176621544,0.49190687020935403,0.19887981024752782,0.1793998020572689,0.21786326561457806,3103,1476,3509,453,0.8726096737907761,0.29608826479438316
150,4667,9278,841,4746,762,1,5508,0.334671925421298,0.32211886309721016,0.3472321569140811,0.8473129992737836,0.8368014684781204,0.8573511950236272,0.47982316352233595,0.46634238675523143,0.49309823994178953,0.19887981024752782,0.1793998020572689,0.21786326561457806,3103,1476,3509,453,0.8726096737907761,0.29608826479438316
