temperature,pool_size,threshold,f1,precision,recall,f1_ci_lo,f1_ci_hi,p_ci_lo,p_ci_hi,r_ci_lo,r_ci_hi,n_detections
384,5,1,0.3536,0.2207,0.8884,0.2812,0.4301,0.1675,0.2823,0.8464,0.9245,974
384,5,2,0.4895,0.3409,0.8678,0.4052,0.5721,0.2651,0.4223,0.8238,0.9091,616
384,5,3,0.551,0.4132,0.8264,0.4681,0.6313,0.3266,0.5059,0.7768,0.874,484
384,5,4,0.5965,0.481,0.7851,0.5162,0.6696,0.389,0.5755,0.7347,0.8354,395
384,5,5,0.6443,0.5864,0.7149,0.568,0.7117,0.482,0.6841,0.6533,0.7742,295
