threshold,n_accepted,precision,recall,f1,f1_ci_lower,f1_ci_upper,p_ci_lower,p_ci_upper,r_ci_lower,r_ci_upper
0.0,361,0.8864,0.7356,0.804,0.7641,0.8401,0.8445,0.9249,0.6802,0.7875
0.05,352,0.9091,0.7356,0.8132,0.7727,0.8478,0.869,0.9421,0.6802,0.7875
0.1,345,0.9275,0.7356,0.8205,0.7808,0.8544,0.8919,0.9574,0.6802,0.7875
0.15,326,0.9632,0.7218,0.8252,0.7849,0.8625,0.9371,0.9831,0.6651,0.7757
0.2,324,0.966,0.7195,0.8248,0.7845,0.8612,0.9414,0.9855,0.6639,0.773
0.25,310,0.971,0.692,0.8081,0.7672,0.8451,0.9493,0.9878,0.6345,0.7469
0.3,310,0.971,0.692,0.8081,0.7672,0.8451,0.9493,0.9878,0.6345,0.7469
0.35,310,0.971,0.692,0.8081,0.7672,0.8451,0.9493,0.9878,0.6345,0.7469
0.4,309,0.9709,0.6897,0.8065,0.7656,0.8436,0.949,0.9877,0.6326,0.7444
0.45,299,0.9732,0.669,0.7929,0.75,0.8317,0.9527,0.9894,0.6132,0.7238
0.5,299,0.9732,0.669,0.7929,0.75,0.8317,0.9527,0.9894,0.6132,0.7238
0.55,299,0.9732,0.669,0.7929,0.75,0.8317,0.9527,0.9894,0.6132,0.7238
0.6,299,0.9732,0.669,0.7929,0.75,0.8317,0.9527,0.9894,0.6132,0.7238
0.65,299,0.9732,0.669,0.7929,0.75,0.8317,0.9527,0.9894,0.6132,0.7238
0.7,299,0.9732,0.669,0.7929,0.75,0.8317,0.9527,0.9894,0.6132,0.7238
0.75,296,0.973,0.6621,0.788,0.7455,0.8253,0.952,0.9894,0.6059,0.716
0.8,289,0.9723,0.646,0.7762,0.7337,0.8133,0.9511,0.9892,0.592,0.697
0.85,289,0.9723,0.646,0.7762,0.7337,0.8133,0.9511,0.9892,0.592,0.697
0.9,254,0.9685,0.5655,0.7141,0.6656,0.7585,0.9442,0.9879,0.5095,0.6223
0.95,252,0.9683,0.5609,0.7103,0.6613,0.7559,0.944,0.9878,0.506,0.6175
1.0,164,0.9695,0.3655,0.5309,0.4774,0.5829,0.9404,0.994,0.3172,0.4151
