threshold,n_accepted,precision,recall,f1,f1_ci_lower,f1_ci_upper,p_ci_lower,p_ci_upper,r_ci_lower,r_ci_upper
0.0,637,0.6013,0.8805,0.7146,0.6653,0.7545,0.5391,0.6561,0.8492,0.9135
0.05,543,0.7053,0.8805,0.7832,0.7435,0.8195,0.6484,0.7586,0.8492,0.9135
0.1,467,0.8158,0.8759,0.8448,0.8128,0.8731,0.7719,0.8555,0.844,0.9091
0.15,402,0.9229,0.8529,0.8865,0.8592,0.9124,0.8922,0.9495,0.8152,0.8903
0.2,397,0.9295,0.8483,0.887,0.8592,0.9136,0.8986,0.9549,0.8106,0.8867
0.25,381,0.937,0.8207,0.875,0.8461,0.9017,0.9102,0.9599,0.7785,0.8591
0.3,381,0.937,0.8207,0.875,0.8461,0.9017,0.9102,0.9599,0.7785,0.8591
0.35,380,0.9395,0.8207,0.8761,0.8471,0.9028,0.9146,0.9616,0.7785,0.8591
0.4,379,0.9393,0.8184,0.8747,0.8461,0.9011,0.9146,0.9615,0.7767,0.8582
0.45,363,0.9477,0.7908,0.8622,0.8317,0.8893,0.9216,0.9696,0.7461,0.8307
0.5,363,0.9477,0.7908,0.8622,0.8317,0.8893,0.9216,0.9696,0.7461,0.8307
0.55,363,0.9477,0.7908,0.8622,0.8317,0.8893,0.9216,0.9696,0.7461,0.8307
0.6,363,0.9477,0.7908,0.8622,0.8317,0.8893,0.9216,0.9696,0.7461,0.8307
0.65,363,0.9477,0.7908,0.8622,0.8317,0.8893,0.9216,0.9696,0.7461,0.8307
0.7,363,0.9477,0.7908,0.8622,0.8317,0.8893,0.9216,0.9696,0.7461,0.8307
0.75,360,0.9472,0.7839,0.8579,0.8278,0.8858,0.921,0.9694,0.7394,0.8241
0.8,353,0.9462,0.7678,0.8477,0.8174,0.875,0.92,0.9688,0.7261,0.8085
0.85,353,0.9462,0.7678,0.8477,0.8174,0.875,0.92,0.9688,0.7261,0.8085
0.9,312,0.9455,0.6782,0.7898,0.7546,0.8231,0.9167,0.9686,0.6325,0.7232
0.95,309,0.945,0.6713,0.7849,0.75,0.8177,0.9161,0.9682,0.625,0.7157
1.0,205,0.9415,0.4437,0.6031,0.5586,0.646,0.9071,0.9725,0.4,0.49
