rung,prob_t,min_votes,n_detections,tp,fp,fn,micro_f1_50,tile_mcc,tile_tp,tile_tn,tile_fp,tile_fn
IMG-ARM1-K3-inherited,0.0,1,8335,4887.0,3448.0,131.0,0.7319703437429791,0.6443552393545356,2800,4267,745,729
IMG-ARM1-K3-inherited,0.0,2,6586,4864.0,1722.0,154.0,0.8383316097897278,0.6986801019601607,2753,4548,464,776
IMG-ARM1-K3-inherited,0.0,3,5825,4830.0,995.0,188.0,0.8908973531310523,0.7250397128539292,2715,4689,323,814
IMG-ARM1-K3-inherited,0.05,1,7892,4866.0,3026.0,152.0,0.7538342370255615,0.6666326832155717,2769,4398,614,760
IMG-ARM1-K3-inherited,0.05,2,6376,4840.0,1536.0,178.0,0.8495699490960155,0.7134908489071436,2734,4626,386,795
IMG-ARM1-K3-inherited,0.05,3,5708,4807.0,901.0,211.0,0.8963266828267761,0.7347576114338896,2702,4738,274,827
IMG-ARM1-K3-inherited,0.1,1,7197,4791.0,2406.0,227.0,0.7844453540728612,0.7060940994951513,2718,4612,400,811
IMG-ARM1-K3-inherited,0.1,2,6002,4765.0,1237.0,253.0,0.8647912885662432,0.7333762438488021,2686,4747,265,843
IMG-ARM1-K3-inherited,0.1,3,5456,4732.0,724.0,286.0,0.9035707466106548,0.7474959592590591,2661,4821,191,868
IMG-ARM1-K3-inherited,0.15,1,6207,4582.0,1625.0,436.0,0.8163919821826281,0.743672445338713,2602,4856,156,927
IMG-ARM1-K3-inherited,0.15,2,5372,4543.0,829.0,475.0,0.8744947064485082,0.7509113248332921,2589,4892,120,940
IMG-ARM1-K3-inherited,0.15,3,5004,4509.0,495.0,509.0,0.8998203951307124,0.7536937421653634,2572,4915,97,957
IMG-ARM1-K3-inherited,0.2,1,5986,4490.0,1496.0,528.0,0.816066884769175,0.7477624943853108,2561,4903,109,968
IMG-ARM1-K3-inherited,0.2,2,5202,4448.0,754.0,570.0,0.870450097847358,0.7524835978809307,2551,4927,85,978
IMG-ARM1-K3-inherited,0.2,3,4858,4414.0,444.0,604.0,0.8938841636289996,0.7532479680274368,2536,4941,71,993
IMG-ARM1-K3-inherited,0.25,1,5458,4217.0,1241.0,801.0,0.8050782741504391,0.7373355967293369,2452,4950,62,1077
IMG-ARM1-K3-inherited,0.25,2,4777,4167.0,610.0,851.0,0.8508422664624808,0.7384370129810349,2435,4966,46,1094
IMG-ARM1-K3-inherited,0.25,3,4479,4133.0,346.0,885.0,0.8703801200379067,0.7374620904771517,2418,4975,37,1111
IMG-ARM1-K3-inherited,0.3,1,5456,4216.0,1240.0,802.0,0.8050410540385716,0.7373355967293369,2452,4950,62,1077
IMG-ARM1-K3-inherited,0.3,2,4776,4166.0,610.0,852.0,0.8507249336328363,0.7384370129810349,2435,4966,46,1094
IMG-ARM1-K3-inherited,0.3,3,4478,4132.0,346.0,886.0,0.8702611625947768,0.7374620904771517,2418,4975,37,1111
IMG-ARM1-K3-inherited,0.35,1,5422,4199.0,1223.0,819.0,0.8044061302681993,0.7366148018455877,2446,4952,60,1083
IMG-ARM1-K3-inherited,0.35,2,4745,4148.0,597.0,870.0,0.8497388097920722,0.7375108339315346,2428,4968,44,1101
IMG-ARM1-K3-inherited,0.35,3,4454,4116.0,338.0,902.0,0.8690878378378378,0.7369830410642402,2413,4977,35,1116
IMG-ARM1-K3-inherited,0.4,1,5409,4194.0,1215.0,824.0,0.8044499856142707,0.7378226831891457,2446,4956,56,1083
IMG-ARM1-K3-inherited,0.4,2,4737,4142.0,595.0,876.0,0.8492055356227576,0.7379020815557725,2427,4970,42,1102
IMG-ARM1-K3-inherited,0.4,3,4447,4110.0,337.0,908.0,0.8684627575277337,0.7370719794139236,2412,4978,34,1117
IMG-ARM1-K3-inherited,0.5,1,5216,4076.0,1140.0,942.0,0.7965604846589799,0.7313316437472378,2397,4970,42,1132
IMG-ARM1-K3-inherited,0.5,2,4569,4016.0,553.0,1002.0,0.8378011891102536,0.7302359259404103,2375,4982,30,1154
IMG-ARM1-K3-inherited,0.5,3,4297,3988.0,309.0,1030.0,0.8562533548040795,0.7290588579699631,2361,4988,24,1168
IMG-ARM1-K3-inherited,0.6,1,5212,4073.0,1139.0,945.0,0.7962854349951123,0.7313316437472378,2397,4970,42,1132
IMG-ARM1-K3-inherited,0.6,2,4565,4013.0,552.0,1005.0,0.8375247834707295,0.7302359259404103,2375,4982,30,1154
IMG-ARM1-K3-inherited,0.6,3,4293,3985.0,308.0,1033.0,0.8559768016324777,0.7290588579699631,2361,4988,24,1168
IMG-ARM1-K3-inherited,0.65,1,5211,4072.0,1139.0,946.0,0.7961677583341479,0.7313316437472378,2397,4970,42,1132
IMG-ARM1-K3-inherited,0.65,2,4564,4012.0,552.0,1006.0,0.8374034648298894,0.7302359259404103,2375,4982,30,1154
IMG-ARM1-K3-inherited,0.65,3,4292,3984.0,308.0,1034.0,0.8558539205155746,0.7290588579699631,2361,4988,24,1168
